Faktor:3619 Corr:-46.25
Pos	Time_ms	SampleAX_Out	SampleAX_Out_raw	SampleAY_Out	SampleAY_Out_raw	Encoderzähler Encoder0	Encoderzähler Encoder0_raw	Encoderzähler Encoder1	Encoderzähler Encoder1_raw
22	2.20	-128.034	-463354	-30.627	-110839	-0.005	-17	-0.005	-17	
23	2.30	-127.460	-461276	-31.960	-115662	-0.005	-18	-0.005	-18	
24	2.40	-126.887	-459204	-33.293	-120486	-0.005	-19	-0.005	-19	
25	2.50	-126.338	-457216	-34.646	-125385	-0.005	-19	-0.005	-19	
26	2.60	-125.768	-455154	-35.979	-130209	-0.006	-20	-0.006	-20	
27	2.70	-125.199	-453096	-37.312	-135033	-0.006	-21	-0.006	-21	
28	2.80	-124.632	-451043	-38.645	-139858	-0.006	-22	-0.006	-22	
29	2.90	-124.088	-449075	-39.999	-144757	-0.006	-22	-0.006	-22	
30	3.00	-123.523	-447031	-41.333	-149583	-0.006	-23	-0.006	-23	
31	3.10	-122.960	-444992	-42.666	-154409	-0.007	-24	-0.007	-24	
32	3.20	-122.398	-442958	-44.000	-159236	-0.007	-25	-0.007	-25	
33	3.30	-121.859	-441008	-45.354	-164137	-0.007	-25	-0.007	-25	
34	3.40	-121.300	-438984	-46.689	-168966	-0.007	-26	-0.007	-26	
35	3.50	-120.741	-436963	-48.023	-173796	-0.007	-27	-0.007	-27	
36	3.60	-120.185	-434948	-49.358	-178625	-0.008	-28	-0.008	-28	
37	3.70	-119.652	-433020	-50.713	-183532	-0.008	-28	-0.008	-28	
38	3.80	-119.098	-431015	-52.049	-188366	-0.008	-29	-0.008	-29	
39	3.90	-118.545	-429016	-53.385	-193201	-0.008	-30	-0.008	-30	
40	4.00	-117.994	-427020	-54.721	-198036	-0.009	-31	-0.009	-31	
41	4.10	-117.467	-425113	-56.078	-202948	-0.009	-31	-0.009	-31	
42	4.20	-116.918	-423127	-57.416	-207787	-0.009	-32	-0.009	-32	
43	4.30	-116.371	-421148	-58.753	-212628	-0.009	-33	-0.009	-33	
44	4.40	-115.826	-419173	-60.091	-217468	-0.009	-34	-0.009	-34	
45	4.50	-115.304	-417286	-61.450	-222386	-0.009	-34	-0.009	-34	
46	4.60	-114.761	-415319	-62.788	-227230	-0.010	-35	-0.010	-35	
47	4.70	-114.219	-413360	-64.127	-232076	-0.010	-36	-0.010	-36	
48	4.80	-113.679	-411405	-65.466	-236922	-0.010	-37	-0.010	-37	
49	4.90	-113.164	-409539	-66.826	-241845	-0.010	-37	-0.010	-37	
50	5.00	-112.626	-407595	-68.167	-246695	-0.011	-38	-0.011	-38	
51	5.10	-112.091	-405658	-69.507	-251547	-0.011	-39	-0.011	-39	
52	5.20	-111.557	-403725	-70.848	-256400	-0.011	-40	-0.011	-40	
53	5.30	-111.047	-401880	-72.210	-261329	-0.011	-40	-0.011	-40	
54	5.40	-110.516	-399956	-73.552	-266186	-0.011	-41	-0.011	-41	
55	5.50	-109.985	-398037	-74.895	-271045	-0.012	-42	-0.012	-42	
56	5.60	-109.456	-396122	-76.238	-275905	-0.012	-43	-0.012	-43	
57	5.70	-108.951	-394293	-77.602	-280842	-0.012	-43	-0.012	-43	
58	5.80	-108.424	-392386	-78.947	-285708	-0.012	-44	-0.012	-44	
59	5.90	-107.897	-390481	-80.292	-290577	-0.012	-45	-0.012	-45	
60	6.00	-107.372	-388581	-81.637	-295446	-0.013	-46	-0.013	-46	
61	6.10	-106.848	-386683	-82.985	-300321	-0.013	-47	-0.013	-47	
62	6.20	-106.348	-384874	-84.353	-305272	-0.013	-47	-0.013	-47	
63	6.30	-105.825	-382982	-85.701	-310153	-0.013	-48	-0.013	-48	
64	6.40	-105.304	-381094	-87.051	-315038	-0.014	-49	-0.014	-49	
65	6.50	-104.783	-379210	-88.402	-319927	-0.014	-50	-0.014	-50	
66	6.60	-104.287	-377414	-89.775	-324895	-0.014	-50	-0.014	-50	
67	6.70	-103.768	-375536	-91.128	-329791	-0.014	-51	-0.014	-51	
68	6.80	-103.250	-373660	-92.482	-334692	-0.014	-52	-0.014	-52	
69	6.90	-102.732	-371788	-93.837	-339597	-0.015	-53	-0.015	-53	
70	7.00	-102.239	-370004	-95.214	-344581	-0.015	-53	-0.015	-53	
71	7.10	-101.723	-368136	-96.572	-349493	-0.015	-54	-0.015	-54	
72	7.20	-101.569	-367580	-97.502	-352859	-0.015	-55	-0.015	-55	
73	7.30	-103.198	-373472	-98.717	-357258	-0.015	-56	-0.015	-56	
74	7.40	-104.856	-379474	-99.954	-361732	-0.015	-56	-0.015	-56	
75	7.50	-106.497	-385413	-101.170	-366134	-0.016	-57	-0.016	-57	
76	7.60	-108.145	-391376	-102.387	-370538	-0.016	-58	-0.016	-58	
77	7.70	-109.799	-397364	-103.604	-374944	-0.016	-59	-0.016	-59	
78	7.80	-111.484	-403461	-104.842	-379424	-0.016	-59	-0.016	-59	
79	7.90	-113.152	-409496	-106.060	-383830	-0.017	-60	-0.017	-60	
80	8.00	-114.826	-415556	-107.277	-388236	-0.017	-61	-0.017	-61	
81	8.10	-116.507	-421640	-108.494	-392640	-0.017	-62	-0.017	-62	
82	8.20	-118.220	-427838	-109.732	-397119	-0.017	-62	-0.017	-62	
83	8.30	-118.228	-427866	-109.676	-396918	-0.017	-63	-0.017	-63	
84	8.40	-117.400	-424871	-108.978	-394392	-0.018	-64	-0.018	-64	
85	8.50	-116.574	-421881	-108.281	-391868	-0.018	-65	-0.018	-65	
86	8.60	-115.774	-418985	-107.604	-389418	-0.018	-65	-0.018	-65	
87	8.70	-114.952	-416011	-106.906	-386893	-0.018	-66	-0.018	-66	
88	8.80	-114.132	-413042	-106.208	-384368	-0.019	-67	-0.019	-67	
89	8.90	-113.313	-410078	-105.511	-381843	-0.019	-68	-0.019	-68	
90	9.00	-112.521	-407212	-104.833	-379392	-0.019	-68	-0.019	-68	
91	9.10	-111.705	-404262	-104.136	-376867	-0.019	-69	-0.019	-69	
92	9.20	-110.893	-401320	-103.438	-374343	-0.019	-70	-0.019	-70	
93	9.30	-110.082	-398386	-102.741	-371818	-0.020	-71	-0.020	-71	
94	9.40	-109.296	-395543	-102.064	-369369	-0.020	-71	-0.020	-71	
95	9.50	-108.489	-392622	-101.367	-366847	-0.020	-72	-0.020	-72	
96	9.60	-107.684	-389707	-100.670	-364324	-0.020	-73	-0.020	-73	
97	9.70	-106.880	-386797	-99.973	-361802	-0.020	-74	-0.020	-74	
98	9.80	-106.738	-386285	-99.926	-361634	-0.021	-75	-0.021	-75	
99	9.90	-107.518	-389108	-100.603	-364081	-0.021	-75	-0.021	-75	
100	10.00	-108.275	-391847	-101.258	-366454	-0.021	-76	-0.021	-76	
101	10.10	-109.035	-394596	-101.914	-368827	-0.021	-77	-0.021	-77	
102	10.20	-109.795	-397348	-102.570	-371201	-0.022	-78	-0.022	-78	
103	10.30	-110.581	-400192	-103.247	-373651	-0.022	-78	-0.022	-78	
104	10.40	-111.345	-402959	-103.903	-376025	-0.022	-79	-0.022	-79	
105	10.50	-112.111	-405729	-104.559	-378400	-0.022	-80	-0.022	-80	
106	10.60	-112.878	-408507	-105.216	-380776	-0.022	-81	-0.022	-81	
107	10.70	-113.672	-411378	-105.893	-383226	-0.022	-81	-0.022	-81	
108	10.80	-114.442	-414166	-106.549	-385602	-0.023	-82	-0.023	-82	
109	10.90	-115.215	-416962	-107.206	-387977	-0.023	-83	-0.023	-83	
110	11.00	-115.989	-419763	-107.862	-390352	-0.023	-84	-0.023	-84	
111	11.10	-116.789	-422660	-108.539	-392803	-0.023	-84	-0.023	-84	
112	11.20	-117.567	-425474	-109.195	-395178	-0.023	-85	-0.023	-85	
113	11.30	-118.065	-427276	-109.691	-396970	-0.024	-86	-0.024	-86	
114	11.40	-117.237	-424280	-108.993	-394445	-0.024	-87	-0.024	-87	
115	11.50	-116.435	-421380	-108.316	-391995	-0.024	-87	-0.024	-87	
116	11.60	-115.611	-418397	-107.618	-389469	-0.024	-88	-0.024	-88	
117	11.70	-114.789	-415423	-106.920	-386945	-0.025	-89	-0.025	-89	
118	11.80	-113.969	-412454	-106.222	-384419	-0.025	-90	-0.025	-90	
119	11.90	-113.175	-409579	-105.546	-381970	-0.025	-90	-0.025	-90	
120	12.00	-112.358	-406625	-104.848	-379444	-0.025	-91	-0.025	-91	
121	12.10	-111.544	-403677	-104.150	-376919	-0.025	-92	-0.025	-92	
122	12.20	-110.755	-400823	-103.473	-374469	-0.025	-92	-0.025	-92	
123	12.30	-109.944	-397889	-102.776	-371945	-0.026	-93	-0.026	-93	
124	12.40	-109.135	-394960	-102.078	-369421	-0.026	-94	-0.026	-94	
125	12.50	-108.328	-392038	-101.381	-366897	-0.026	-95	-0.026	-95	
126	12.60	-107.547	-389211	-100.705	-364450	-0.026	-95	-0.026	-95	
127	12.70	-106.743	-386302	-100.008	-361928	-0.027	-96	-0.027	-96	
128	12.80	-105.941	-383401	-99.311	-359406	-0.027	-97	-0.027	-97	
129	12.90	-106.422	-385140	-99.805	-361195	-0.027	-98	-0.027	-98	
130	13.00	-107.201	-387959	-100.481	-363642	-0.027	-98	-0.027	-98	
131	13.10	-107.957	-390698	-101.137	-366015	-0.027	-99	-0.027	-99	
132	13.20	-108.716	-393444	-101.793	-368388	-0.028	-100	-0.028	-100	
133	13.30	-109.476	-396195	-102.449	-370763	-0.028	-101	-0.028	-101	
134	13.40	-110.263	-399040	-103.126	-373213	-0.028	-101	-0.028	-101	
135	13.50	-111.026	-401802	-103.782	-375587	-0.028	-102	-0.028	-102	
136	13.60	-111.791	-404571	-104.438	-377962	-0.028	-103	-0.028	-103	
137	13.70	-112.558	-407347	-105.095	-380338	-0.029	-104	-0.029	-104	
138	13.80	-113.350	-410215	-105.772	-382789	-0.029	-104	-0.029	-104	
139	13.90	-114.121	-413004	-106.428	-385164	-0.029	-105	-0.029	-105	
140	14.00	-114.893	-415797	-107.085	-387539	-0.029	-106	-0.029	-106	
141	14.10	-115.666	-418596	-107.741	-389915	-0.030	-107	-0.030	-107	
142	14.20	-116.466	-421491	-108.418	-392365	-0.030	-107	-0.030	-107	
143	14.30	-117.243	-424303	-109.074	-394740	-0.030	-108	-0.030	-108	
144	14.40	-117.098	-423779	-109.028	-394574	-0.030	-109	-0.030	-109	
145	14.50	-116.273	-420791	-108.330	-392048	-0.030	-110	-0.030	-110	
146	14.60	-115.473	-417897	-107.653	-389598	-0.030	-110	-0.030	-110	
147	14.70	-114.651	-414922	-106.956	-387072	-0.031	-111	-0.031	-111	
148	14.80	-113.831	-411955	-106.258	-384547	-0.031	-112	-0.031	-112	
149	14.90	-113.013	-408993	-105.560	-382022	-0.031	-113	-0.031	-113	
150	15.00	-112.196	-406039	-104.862	-379496	-0.032	-114	-0.032	-114	
151	15.10	-111.406	-403179	-104.185	-377046	-0.032	-114	-0.032	-114	
152	15.20	-110.593	-400237	-103.487	-374521	-0.032	-115	-0.032	-115	
153	15.30	-109.783	-397304	-102.790	-371997	-0.032	-116	-0.032	-116	
154	15.40	-108.974	-394376	-102.092	-369472	-0.032	-117	-0.032	-117	
155	15.50	-108.190	-391541	-101.416	-367024	-0.032	-117	-0.032	-117	
156	15.60	-107.385	-388627	-100.719	-364501	-0.033	-118	-0.033	-118	
157	15.70	-106.582	-385719	-100.022	-361979	-0.033	-119	-0.033	-119	
158	15.80	-105.780	-382818	-99.325	-359457	-0.033	-120	-0.033	-120	
159	15.90	-105.352	-381268	-99.029	-358385	-0.033	-120	-0.033	-120	
160	16.00	-106.105	-383995	-99.684	-360757	-0.033	-121	-0.033	-121	
161	16.10	-106.860	-386726	-100.340	-363130	-0.034	-122	-0.034	-122	
162	16.20	-107.616	-389463	-100.995	-365502	-0.034	-123	-0.034	-123	
163	16.30	-108.398	-392294	-101.672	-367951	-0.034	-123	-0.034	-123	
164	16.40	-109.158	-395043	-102.328	-370324	-0.034	-124	-0.034	-124	
165	16.50	-109.920	-397799	-102.984	-372699	-0.035	-125	-0.035	-125	
166	16.60	-110.682	-400559	-103.640	-375074	-0.035	-126	-0.035	-126	
167	16.70	-111.447	-403326	-104.296	-377449	-0.035	-127	-0.035	-127	
168	16.80	-112.237	-406187	-104.974	-379900	-0.035	-127	-0.035	-127	
169	16.90	-113.005	-408966	-105.630	-382276	-0.035	-128	-0.035	-128	
170	17.00	-113.775	-411753	-106.287	-384652	-0.036	-129	-0.036	-129	
171	17.10	-114.546	-414543	-106.943	-387028	-0.036	-130	-0.036	-130	
172	17.20	-115.344	-417429	-107.620	-389477	-0.036	-130	-0.036	-130	
173	17.30	-116.119	-420233	-108.277	-391853	-0.036	-131	-0.036	-131	
174	17.40	-116.815	-422753	-108.865	-393984	-0.036	-132	-0.036	-132	
175	17.50	-116.110	-420202	-108.345	-392101	-0.037	-133	-0.037	-133	
176	17.60	-115.311	-417309	-107.668	-389650	-0.037	-133	-0.037	-133	
177	17.70	-114.489	-414335	-106.970	-387125	-0.037	-134	-0.037	-134	
178	17.80	-113.669	-411367	-106.272	-384600	-0.037	-135	-0.037	-135	
179	17.90	-112.851	-408406	-105.574	-382074	-0.038	-136	-0.038	-136	
180	18.00	-112.059	-405540	-104.897	-379623	-0.038	-136	-0.038	-136	
181	18.10	-111.244	-402593	-104.199	-377097	-0.038	-137	-0.038	-137	
182	18.20	-110.432	-399653	-103.502	-374573	-0.038	-138	-0.038	-138	
183	18.30	-109.621	-396719	-102.804	-372048	-0.038	-139	-0.038	-139	
184	18.40	-108.836	-393879	-102.127	-369598	-0.038	-139	-0.038	-139	
185	18.50	-108.030	-390959	-101.430	-367076	-0.039	-140	-0.039	-140	
186	18.60	-107.224	-388045	-100.733	-364552	-0.039	-141	-0.039	-141	
187	18.70	-106.421	-385137	-100.036	-362030	-0.039	-142	-0.039	-142	
188	18.80	-105.643	-382323	-99.360	-359583	-0.039	-142	-0.039	-142	
189	18.90	-104.843	-379428	-98.663	-357062	-0.040	-143	-0.040	-143	
190	19.00	-105.012	-380040	-98.887	-357871	-0.040	-144	-0.040	-144	
191	19.10	-105.765	-382764	-99.542	-360243	-0.040	-145	-0.040	-145	
192	19.20	-106.543	-385580	-100.219	-362691	-0.040	-145	-0.040	-145	
193	19.30	-107.299	-388316	-100.875	-365065	-0.040	-146	-0.040	-146	
194	19.40	-108.057	-391057	-101.530	-367438	-0.041	-147	-0.041	-147	
195	19.50	-108.816	-393805	-102.186	-369812	-0.041	-148	-0.041	-148	
196	19.60	-109.601	-396645	-102.863	-372261	-0.041	-148	-0.041	-148	
197	19.70	-110.363	-399405	-103.519	-374636	-0.041	-149	-0.041	-149	
198	19.80	-111.127	-402169	-104.175	-377011	-0.041	-150	-0.041	-150	
199	19.90	-111.893	-404941	-104.832	-379387	-0.042	-151	-0.042	-151	
200	20.00	-112.685	-407806	-105.509	-381837	-0.042	-151	-0.042	-151	
201	20.10	-113.454	-410589	-106.166	-384214	-0.042	-152	-0.042	-152	
202	20.20	-114.225	-413380	-106.822	-386589	-0.042	-153	-0.042	-153	
203	20.30	-114.997	-416175	-107.479	-388965	-0.043	-154	-0.043	-154	
204	20.40	-115.796	-419065	-108.156	-391415	-0.043	-154	-0.043	-154	
205	20.50	-115.972	-419701	-108.380	-392228	-0.043	-155	-0.043	-155	
206	20.60	-115.148	-416720	-107.682	-389702	-0.043	-156	-0.043	-156	
207	20.70	-114.326	-413747	-106.985	-387177	-0.043	-157	-0.043	-157	
208	20.80	-113.531	-410869	-106.308	-384727	-0.043	-157	-0.043	-157	
209	20.90	-112.713	-407909	-105.609	-382200	-0.044	-158	-0.044	-158	
210	21.00	-111.897	-404956	-104.912	-379675	-0.044	-159	-0.044	-159	
211	21.10	-111.083	-402009	-104.214	-377149	-0.044	-160	-0.044	-160	
212	21.20	-110.295	-399156	-103.537	-374699	-0.044	-160	-0.044	-160	
213	21.30	-109.484	-396223	-102.839	-372174	-0.044	-161	-0.044	-161	
214	21.40	-108.675	-393296	-102.141	-369650	-0.045	-162	-0.045	-162	
215	21.50	-107.869	-390377	-101.444	-367126	-0.045	-163	-0.045	-163	
216	21.60	-107.087	-387549	-100.768	-364678	-0.045	-163	-0.045	-163	
217	21.70	-106.284	-384643	-100.071	-362156	-0.045	-164	-0.045	-164	
218	21.80	-105.483	-381743	-99.374	-359634	-0.046	-165	-0.046	-165	
219	21.90	-104.683	-378848	-98.677	-357113	-0.046	-166	-0.046	-166	
220	22.00	-104.024	-376462	-98.178	-355307	-0.046	-166	-0.046	-166	
221	22.10	-104.697	-378898	-98.766	-357434	-0.046	-167	-0.046	-167	
222	22.20	-105.449	-381621	-99.421	-359806	-0.046	-168	-0.046	-168	
223	22.30	-106.203	-384349	-100.077	-362178	-0.047	-169	-0.047	-169	
224	22.40	-106.982	-387168	-100.753	-364626	-0.047	-169	-0.047	-169	
225	22.50	-107.739	-389909	-101.409	-366999	-0.047	-170	-0.047	-170	
226	22.60	-108.498	-392655	-102.065	-369373	-0.047	-171	-0.047	-171	
227	22.70	-109.258	-395406	-102.721	-371748	-0.048	-172	-0.048	-172	
228	22.80	-110.044	-398251	-103.398	-374197	-0.048	-172	-0.048	-172	
229	22.90	-110.808	-401013	-104.054	-376572	-0.048	-173	-0.048	-173	
230	23.00	-111.573	-403784	-104.711	-378948	-0.048	-174	-0.048	-174	
231	23.10	-112.340	-406558	-105.367	-381324	-0.048	-175	-0.048	-175	
232	23.20	-113.133	-409428	-106.044	-383775	-0.048	-175	-0.048	-175	
233	23.30	-113.904	-412217	-106.701	-386151	-0.049	-176	-0.049	-176	
234	23.40	-114.675	-415010	-107.357	-388526	-0.049	-177	-0.049	-177	
235	23.50	-115.449	-417811	-108.014	-390902	-0.049	-178	-0.049	-178	
236	23.60	-115.010	-416221	-107.717	-389829	-0.049	-178	-0.049	-178	
237	23.70	-114.189	-413249	-107.020	-387304	-0.049	-179	-0.049	-179	
238	23.80	-113.369	-410281	-106.322	-384778	-0.050	-180	-0.050	-180	
239	23.90	-112.551	-407323	-105.624	-382252	-0.050	-181	-0.050	-181	
240	24.00	-111.735	-404370	-104.926	-379726	-0.050	-182	-0.050	-182	
241	24.10	-110.945	-401510	-104.248	-377275	-0.050	-182	-0.050	-182	
242	24.20	-110.133	-398572	-103.551	-374750	-0.051	-183	-0.051	-183	
243	24.30	-109.323	-395639	-102.853	-372226	-0.051	-184	-0.051	-184	
244	24.40	-108.514	-392713	-102.156	-369701	-0.051	-185	-0.051	-185	
245	24.50	-107.732	-389881	-101.479	-367252	-0.051	-185	-0.051	-185	
246	24.60	-106.926	-386967	-100.782	-364730	-0.051	-186	-0.051	-186	
247	24.70	-106.124	-384061	-100.085	-362206	-0.052	-187	-0.052	-187	
248	24.80	-105.322	-381162	-99.388	-359685	-0.052	-188	-0.052	-188	
249	24.90	-104.546	-378353	-98.712	-357238	-0.052	-188	-0.052	-188	
250	25.00	-103.749	-375466	-98.015	-354718	-0.052	-189	-0.052	-189	
251	25.10	-103.607	-374955	-97.969	-354551	-0.053	-190	-0.053	-190	
252	25.20	-104.358	-377670	-98.624	-356922	-0.053	-191	-0.053	-191	
253	25.30	-105.133	-380477	-99.300	-359368	-0.053	-191	-0.053	-191	
254	25.40	-105.886	-383203	-99.956	-361740	-0.053	-192	-0.053	-192	
255	25.50	-106.642	-385936	-100.611	-364113	-0.053	-193	-0.053	-193	
256	25.60	-107.398	-388673	-101.267	-366486	-0.054	-194	-0.054	-194	
257	25.70	-108.180	-391504	-101.944	-368935	-0.054	-194	-0.054	-194	
258	25.80	-108.940	-394254	-102.600	-371309	-0.054	-195	-0.054	-195	
259	25.90	-109.701	-397009	-103.256	-373684	-0.054	-196	-0.054	-196	
260	26.00	-110.464	-399771	-103.913	-376060	-0.054	-197	-0.054	-197	
261	26.10	-111.253	-402626	-104.590	-378510	-0.054	-197	-0.054	-197	
262	26.20	-112.020	-405399	-105.246	-380886	-0.055	-198	-0.055	-198	
263	26.30	-112.788	-408180	-105.903	-383262	-0.055	-199	-0.055	-199	
264	26.40	-113.558	-410965	-106.559	-385638	-0.055	-200	-0.055	-200	
265	26.50	-114.353	-413845	-107.237	-388090	-0.055	-200	-0.055	-200	
266	26.60	-114.847	-415632	-107.732	-389881	-0.056	-201	-0.056	-201	
267	26.70	-114.026	-412661	-107.034	-387356	-0.056	-202	-0.056	-202	
268	26.80	-113.206	-409694	-106.336	-384831	-0.056	-203	-0.056	-203	
269	26.90	-112.413	-406824	-105.659	-382379	-0.056	-203	-0.056	-203	
270	27.00	-111.598	-403872	-104.961	-379854	-0.056	-204	-0.056	-204	
271	27.10	-110.783	-400924	-104.263	-377327	-0.057	-205	-0.057	-205	
272	27.20	-109.972	-397987	-103.565	-374803	-0.057	-206	-0.057	-206	
273	27.30	-109.186	-395143	-102.888	-372353	-0.057	-206	-0.057	-206	
274	27.40	-108.377	-392216	-102.191	-369828	-0.057	-207	-0.057	-207	
275	27.50	-107.571	-389298	-101.494	-367305	-0.057	-208	-0.057	-208	
276	27.60	-106.766	-386385	-100.796	-364781	-0.058	-209	-0.058	-209	
277	27.70	-105.986	-383565	-100.120	-362333	-0.058	-209	-0.058	-209	
278	27.80	-105.186	-380667	-99.423	-359811	-0.058	-210	-0.058	-210	
279	27.90	-104.386	-377773	-98.726	-357290	-0.058	-211	-0.058	-211	
280	28.00	-103.588	-374886	-98.030	-354769	-0.059	-212	-0.059	-212	
281	28.10	-102.816	-372091	-97.354	-352325	-0.059	-212	-0.059	-212	
282	28.20	-103.292	-373815	-97.848	-354112	-0.059	-213	-0.059	-213	
283	28.30	-104.043	-376530	-98.503	-356483	-0.059	-214	-0.059	-214	
284	28.40	-104.794	-379249	-99.158	-358854	-0.059	-215	-0.059	-215	
285	28.50	-105.571	-382060	-99.834	-361301	-0.059	-215	-0.059	-215	
286	28.60	-106.325	-384790	-100.490	-363674	-0.060	-216	-0.060	-216	
287	28.70	-107.081	-387525	-101.146	-366047	-0.060	-217	-0.060	-217	
288	28.80	-107.839	-390268	-101.802	-368421	-0.060	-218	-0.060	-218	
289	28.90	-108.622	-393103	-102.479	-370870	-0.060	-218	-0.060	-218	
290	29.00	-109.383	-395857	-103.135	-373245	-0.061	-219	-0.061	-219	
291	29.10	-110.146	-398617	-103.791	-375621	-0.061	-220	-0.061	-220	
292	29.20	-110.909	-401381	-104.448	-377996	-0.061	-221	-0.061	-221	
293	29.30	-111.700	-404241	-105.125	-380448	-0.061	-221	-0.061	-221	
294	29.40	-112.468	-407020	-105.782	-382824	-0.061	-222	-0.061	-222	
295	29.50	-113.236	-409802	-106.439	-385201	-0.062	-223	-0.062	-223	
296	29.60	-114.008	-412594	-107.095	-387577	-0.062	-224	-0.062	-224	
297	29.70	-113.888	-412162	-107.069	-387483	-0.062	-224	-0.062	-224	
298	29.80	-113.069	-409195	-106.371	-384957	-0.062	-225	-0.062	-225	
299	29.90	-112.251	-406237	-105.673	-382431	-0.062	-226	-0.062	-226	
300	30.00	-111.436	-403286	-104.975	-379904	-0.063	-227	-0.063	-227	
301	30.10	-110.646	-400427	-104.298	-377453	-0.063	-227	-0.063	-227	
302	30.20	-109.834	-397490	-103.600	-374929	-0.063	-228	-0.063	-228	
303	30.30	-109.024	-394559	-102.902	-372404	-0.063	-229	-0.063	-229	
304	30.40	-108.216	-391632	-102.205	-369879	-0.064	-230	-0.064	-230	
305	30.50	-107.433	-388801	-101.528	-367430	-0.064	-230	-0.064	-230	
306	30.60	-106.629	-385889	-100.831	-364907	-0.064	-231	-0.064	-231	
307	30.70	-105.826	-382983	-100.133	-362383	-0.064	-232	-0.064	-232	
308	30.80	-105.025	-380086	-99.437	-359862	-0.064	-233	-0.064	-233	
309	30.90	-104.225	-377192	-98.740	-357340	-0.065	-234	-0.065	-234	
310	31.00	-103.452	-374391	-98.064	-354895	-0.065	-234	-0.065	-234	
311	31.10	-102.656	-371512	-97.368	-352376	-0.065	-235	-0.065	-235	
312	31.20	-102.207	-369886	-97.051	-351229	-0.065	-236	-0.065	-236	
313	31.30	-102.954	-372591	-97.706	-353599	-0.065	-237	-0.065	-237	
314	31.40	-103.727	-375389	-98.382	-356044	-0.065	-237	-0.065	-237	
315	31.50	-104.478	-378106	-99.037	-358415	-0.066	-238	-0.066	-238	
316	31.60	-105.231	-380830	-99.692	-360787	-0.066	-239	-0.066	-239	
317	31.70	-105.985	-383558	-100.348	-363160	-0.066	-240	-0.066	-240	
318	31.80	-106.764	-386378	-101.025	-365609	-0.066	-240	-0.066	-240	
319	31.90	-107.521	-389119	-101.681	-367983	-0.067	-241	-0.067	-241	
320	32.00	-108.280	-391865	-102.337	-370357	-0.067	-242	-0.067	-242	
321	32.10	-109.040	-394617	-102.993	-372733	-0.067	-243	-0.067	-243	
322	32.20	-109.826	-397462	-103.670	-375183	-0.067	-243	-0.067	-243	
323	32.30	-110.590	-400224	-104.327	-377558	-0.067	-244	-0.067	-244	
324	32.40	-111.356	-402996	-104.983	-379934	-0.068	-245	-0.068	-245	
325	32.50	-112.122	-405771	-105.640	-382311	-0.068	-246	-0.068	-246	
326	32.60	-112.915	-408641	-106.317	-384762	-0.068	-246	-0.068	-246	
327	32.70	-113.607	-411142	-106.906	-386893	-0.068	-247	-0.068	-247	
328	32.80	-112.907	-408609	-106.385	-385009	-0.069	-248	-0.069	-248	
329	32.90	-112.089	-405650	-105.687	-382483	-0.069	-249	-0.069	-249	
330	33.00	-111.298	-402787	-105.010	-380031	-0.069	-249	-0.069	-249	
331	33.10	-110.484	-399842	-104.312	-377505	-0.069	-250	-0.069	-250	
332	33.20	-109.673	-396905	-103.614	-374980	-0.069	-251	-0.069	-251	
333	33.30	-108.863	-393975	-102.917	-372455	-0.070	-252	-0.070	-252	
334	33.40	-108.078	-391136	-102.240	-370005	-0.070	-252	-0.070	-252	
