Faktor:3619 Corr:-46.25
Pos	Time_ms	SampleAX_Out	SampleAX_Out_raw	SampleAY_Out	SampleAY_Out_raw	Encoderzähler Encoder0	Encoderzähler Encoder0_raw	Encoderzähler Encoder1	Encoderzähler Encoder1_raw
83	8.30	-118.992	-430633	-110.317	-399239	-0.009	-32	-0.009	-32	
84	8.40	-118.162	-427628	-109.620	-396713	-0.009	-33	-0.009	-33	
85	8.50	-117.359	-424721	-108.943	-394263	-0.009	-33	-0.009	-33	
86	8.60	-116.533	-421732	-108.245	-391738	-0.009	-34	-0.009	-34	
87	8.70	-115.733	-418837	-107.568	-389288	-0.009	-34	-0.009	-34	
88	8.80	-114.935	-415951	-106.891	-386838	-0.009	-34	-0.009	-34	
89	8.90	-114.115	-412982	-106.193	-384313	-0.010	-35	-0.010	-35	
90	9.00	-113.320	-410106	-105.516	-381863	-0.010	-35	-0.010	-35	
91	9.10	-112.529	-407241	-104.839	-379412	-0.010	-35	-0.010	-35	
92	9.20	-111.713	-404291	-104.141	-376887	-0.010	-36	-0.010	-36	
93	9.30	-110.925	-401436	-103.464	-374438	-0.010	-36	-0.010	-36	
94	9.40	-110.114	-398501	-102.767	-371914	-0.010	-37	-0.010	-37	
95	9.50	-109.328	-395658	-102.090	-369464	-0.010	-37	-0.010	-37	
96	9.60	-108.545	-392823	-101.414	-367016	-0.010	-37	-0.010	-37	
97	9.70	-107.739	-389907	-100.717	-364494	-0.011	-38	-0.011	-38	
98	9.80	-107.621	-389481	-100.691	-364400	-0.011	-38	-0.011	-38	
99	9.90	-108.403	-392309	-101.367	-366848	-0.011	-38	-0.011	-38	
100	10.00	-109.162	-395056	-102.023	-369221	-0.011	-39	-0.011	-39	
101	10.10	-109.947	-397898	-102.700	-371670	-0.011	-39	-0.011	-39	
102	10.20	-110.709	-400657	-103.356	-374045	-0.011	-40	-0.011	-40	
103	10.30	-111.498	-403511	-104.033	-376495	-0.011	-40	-0.011	-40	
104	10.40	-112.288	-406371	-104.710	-378945	-0.011	-40	-0.011	-40	
105	10.50	-113.056	-409149	-105.366	-381320	-0.011	-41	-0.011	-41	
106	10.60	-113.850	-412022	-106.043	-383771	-0.011	-41	-0.011	-41	
107	10.70	-114.621	-414812	-106.700	-386146	-0.012	-42	-0.012	-42	
108	10.80	-115.418	-417698	-107.377	-388596	-0.012	-42	-0.012	-42	
109	10.90	-116.217	-420590	-108.054	-391047	-0.012	-42	-0.012	-42	
110	11.00	-116.993	-423397	-108.710	-393422	-0.012	-43	-0.012	-43	
111	11.10	-117.796	-426304	-109.387	-395872	-0.012	-43	-0.012	-43	
112	11.20	-118.600	-429215	-110.064	-398322	-0.012	-43	-0.012	-43	
113	11.30	-119.100	-431024	-110.560	-400115	-0.012	-44	-0.012	-44	
114	11.40	-118.294	-428107	-109.882	-397664	-0.012	-44	-0.012	-44	
115	11.50	-117.466	-425110	-109.185	-395139	-0.012	-45	-0.012	-45	
116	11.60	-116.664	-422207	-108.508	-392689	-0.012	-45	-0.012	-45	
117	11.70	-115.863	-419310	-107.831	-390239	-0.012	-45	-0.012	-45	
118	11.80	-115.041	-416334	-107.133	-387713	-0.013	-46	-0.013	-46	
119	11.90	-114.244	-413450	-106.456	-385263	-0.013	-46	-0.013	-46	
120	12.00	-113.450	-410575	-105.779	-382813	-0.013	-46	-0.013	-46	
121	12.10	-112.633	-407619	-105.081	-380287	-0.013	-47	-0.013	-47	
122	12.20	-111.841	-404754	-104.404	-377837	-0.013	-47	-0.013	-47	
123	12.30	-111.028	-401812	-103.706	-375313	-0.013	-48	-0.013	-48	
124	12.40	-110.241	-398961	-103.029	-372863	-0.013	-48	-0.013	-48	
125	12.50	-109.455	-396117	-102.352	-370413	-0.013	-48	-0.013	-48	
126	12.60	-108.647	-393194	-101.655	-367890	-0.014	-49	-0.014	-49	
127	12.70	-107.865	-390362	-100.978	-365441	-0.014	-49	-0.014	-49	
128	12.80	-107.060	-387451	-100.282	-362920	-0.014	-50	-0.014	-50	
129	12.90	-107.566	-389283	-100.797	-364784	-0.014	-50	-0.014	-50	
130	13.00	-108.348	-392112	-101.473	-367232	-0.014	-50	-0.014	-50	
131	13.10	-109.108	-394861	-102.129	-369605	-0.014	-51	-0.014	-51	
132	13.20	-109.893	-397703	-102.806	-372054	-0.014	-51	-0.014	-51	
133	13.30	-110.679	-400548	-103.483	-374505	-0.014	-51	-0.014	-51	
134	13.40	-111.444	-403316	-104.139	-376879	-0.014	-52	-0.014	-52	
135	13.50	-112.234	-406176	-104.816	-379330	-0.014	-52	-0.014	-52	
136	13.60	-113.002	-408954	-105.473	-381706	-0.015	-53	-0.015	-53	
137	13.70	-113.796	-411828	-106.150	-384156	-0.015	-53	-0.015	-53	
138	13.80	-114.591	-414706	-106.827	-386606	-0.015	-53	-0.015	-53	
139	13.90	-115.364	-417503	-107.483	-388981	-0.015	-54	-0.015	-54	
140	14.00	-116.164	-420396	-108.160	-391432	-0.015	-54	-0.015	-54	
141	14.10	-116.940	-423205	-108.817	-393807	-0.015	-55	-0.015	-55	
142	14.20	-117.742	-426110	-109.494	-396257	-0.015	-55	-0.015	-55	
143	14.30	-118.547	-429022	-110.171	-398708	-0.015	-55	-0.015	-55	
144	14.40	-118.402	-428496	-110.125	-398541	-0.015	-56	-0.015	-56	
145	14.50	-117.598	-425586	-109.448	-396091	-0.015	-56	-0.015	-56	
146	14.60	-116.795	-422681	-108.770	-393640	-0.015	-56	-0.015	-56	
147	14.70	-115.970	-419695	-108.073	-391115	-0.016	-57	-0.016	-57	
148	14.80	-115.171	-416805	-107.396	-388665	-0.016	-57	-0.016	-57	
149	14.90	-114.350	-413833	-106.698	-386139	-0.016	-58	-0.016	-58	
150	15.00	-113.555	-410955	-106.021	-383689	-0.016	-58	-0.016	-58	
151	15.10	-112.761	-408083	-105.344	-381239	-0.016	-58	-0.016	-58	
152	15.20	-111.946	-405131	-104.646	-378713	-0.016	-59	-0.016	-59	
153	15.30	-111.156	-402273	-103.969	-376263	-0.016	-59	-0.016	-59	
154	15.40	-110.344	-399334	-103.271	-373738	-0.017	-60	-0.017	-60	
155	15.50	-109.558	-396489	-102.594	-371288	-0.017	-60	-0.017	-60	
156	15.60	-108.773	-393651	-101.917	-368839	-0.017	-60	-0.017	-60	
157	15.70	-107.967	-390731	-101.220	-366316	-0.017	-61	-0.017	-61	
158	15.80	-107.186	-387906	-100.544	-363868	-0.017	-61	-0.017	-61	
159	15.90	-106.756	-386350	-100.248	-362796	-0.017	-61	-0.017	-61	
160	16.00	-107.512	-389086	-100.903	-365169	-0.017	-62	-0.017	-62	
161	16.10	-108.294	-391915	-101.580	-367617	-0.017	-62	-0.017	-62	
162	16.20	-109.053	-394664	-102.235	-369990	-0.017	-63	-0.017	-63	
163	16.30	-109.839	-397506	-102.912	-372440	-0.017	-63	-0.017	-63	
164	16.40	-110.625	-400353	-103.589	-374890	-0.017	-63	-0.017	-63	
165	16.50	-111.390	-403120	-104.246	-377265	-0.018	-64	-0.018	-64	
166	16.60	-112.180	-405981	-104.923	-379716	-0.018	-64	-0.018	-64	
167	16.70	-112.948	-408759	-105.579	-382092	-0.018	-65	-0.018	-65	
168	16.80	-113.742	-411633	-106.256	-384542	-0.018	-65	-0.018	-65	
169	16.90	-114.538	-414512	-106.933	-386992	-0.018	-65	-0.018	-65	
170	17.00	-115.311	-417309	-107.590	-389367	-0.018	-66	-0.018	-66	
171	17.10	-116.110	-420202	-108.267	-391819	-0.018	-66	-0.018	-66	
172	17.20	-116.911	-423100	-108.944	-394269	-0.018	-66	-0.018	-66	
173	17.30	-117.689	-425916	-109.600	-396644	-0.019	-67	-0.019	-67	
174	17.40	-118.413	-428537	-110.210	-398850	-0.019	-67	-0.019	-67	
175	17.50	-117.705	-425974	-109.689	-396966	-0.019	-68	-0.019	-68	
176	17.60	-116.902	-423068	-109.012	-394516	-0.019	-68	-0.019	-68	
177	17.70	-116.101	-420170	-108.335	-392066	-0.019	-68	-0.019	-68	
178	17.80	-115.277	-417189	-107.637	-389540	-0.019	-69	-0.019	-69	
179	17.90	-114.480	-414303	-106.960	-387090	-0.019	-69	-0.019	-69	
180	18.00	-113.660	-411336	-106.263	-384564	-0.019	-70	-0.019	-70	
181	18.10	-112.866	-408463	-105.586	-382114	-0.019	-70	-0.019	-70	
182	18.20	-112.074	-405596	-104.908	-379663	-0.019	-70	-0.019	-70	
183	18.30	-111.260	-402649	-104.210	-377137	-0.020	-71	-0.020	-71	
184	18.40	-110.471	-399796	-103.534	-374688	-0.020	-71	-0.020	-71	
185	18.50	-109.685	-396950	-102.857	-372238	-0.020	-71	-0.020	-71	
186	18.60	-108.876	-394022	-102.159	-369713	-0.020	-72	-0.020	-72	
187	18.70	-108.093	-391188	-101.482	-367265	-0.020	-72	-0.020	-72	
188	18.80	-107.288	-388274	-100.785	-364742	-0.020	-73	-0.020	-73	
189	18.90	-106.508	-385452	-100.109	-362294	-0.020	-73	-0.020	-73	
190	19.00	-106.702	-386153	-100.354	-363180	-0.020	-73	-0.020	-73	
191	19.10	-107.458	-388890	-101.009	-365553	-0.020	-74	-0.020	-74	
192	19.20	-108.240	-391720	-101.686	-368001	-0.020	-74	-0.020	-74	
193	19.30	-108.999	-394468	-102.342	-370375	-0.021	-75	-0.021	-75	
194	19.40	-109.784	-397310	-103.019	-372824	-0.021	-75	-0.021	-75	
195	19.50	-110.571	-400158	-103.696	-375275	-0.021	-75	-0.021	-75	
196	19.60	-111.336	-402924	-104.352	-377650	-0.021	-76	-0.021	-76	
197	19.70	-112.127	-405786	-105.029	-380101	-0.021	-76	-0.021	-76	
198	19.80	-112.919	-408653	-105.706	-382551	-0.021	-76	-0.021	-76	
199	19.90	-113.688	-411438	-106.363	-384927	-0.021	-77	-0.021	-77	
200	20.00	-114.484	-414318	-107.040	-387377	-0.021	-77	-0.021	-77	
201	20.10	-115.257	-417116	-107.696	-389753	-0.022	-78	-0.022	-78	
202	20.20	-116.057	-420009	-108.374	-392204	-0.022	-78	-0.022	-78	
203	20.30	-116.857	-422907	-109.051	-394655	-0.022	-78	-0.022	-78	
204	20.40	-117.636	-425724	-109.707	-397030	-0.022	-79	-0.022	-79	
205	20.50	-117.837	-426453	-109.952	-397918	-0.022	-79	-0.022	-79	
206	20.60	-117.034	-423546	-109.275	-395466	-0.022	-79	-0.022	-79	
207	20.70	-116.208	-420556	-108.578	-392942	-0.022	-80	-0.022	-80	
208	20.80	-115.408	-417662	-107.900	-390491	-0.022	-80	-0.022	-80	
209	20.90	-114.586	-414686	-107.202	-387965	-0.022	-81	-0.022	-81	
210	21.00	-113.790	-411805	-106.525	-385515	-0.022	-81	-0.022	-81	
211	21.10	-112.996	-408931	-105.848	-383064	-0.022	-81	-0.022	-81	
212	21.20	-112.179	-405975	-105.150	-380538	-0.023	-82	-0.023	-82	
213	21.30	-111.388	-403113	-104.473	-378087	-0.023	-82	-0.023	-82	
214	21.40	-110.575	-400171	-103.775	-375562	-0.023	-83	-0.023	-83	
215	21.50	-109.788	-397323	-103.098	-373112	-0.023	-83	-0.023	-83	
216	21.60	-109.003	-394482	-102.421	-370663	-0.023	-83	-0.023	-83	
217	21.70	-108.195	-391558	-101.724	-368139	-0.023	-84	-0.023	-84	
218	21.80	-107.413	-388728	-101.047	-365690	-0.023	-84	-0.023	-84	
219	21.90	-106.633	-385906	-100.371	-363243	-0.023	-84	-0.023	-84	
220	22.00	-105.946	-383420	-99.851	-361361	-0.023	-85	-0.023	-85	
221	22.10	-106.647	-385957	-100.460	-363564	-0.023	-85	-0.023	-85	
222	22.20	-107.404	-388694	-101.116	-365937	-0.024	-86	-0.024	-86	
223	22.30	-108.185	-391523	-101.792	-368385	-0.024	-86	-0.024	-86	
224	22.40	-108.969	-394360	-102.469	-370835	-0.024	-86	-0.024	-86	
225	22.50	-109.731	-397115	-103.125	-373210	-0.024	-87	-0.024	-87	
226	22.60	-110.518	-399963	-103.802	-375660	-0.024	-87	-0.024	-87	
227	22.70	-111.306	-402817	-104.479	-378109	-0.024	-87	-0.024	-87	
228	22.80	-112.073	-405591	-105.136	-380486	-0.024	-88	-0.024	-88	
229	22.90	-112.865	-408459	-105.813	-382936	-0.024	-88	-0.024	-88	
230	23.00	-113.635	-411244	-106.469	-385312	-0.025	-89	-0.025	-89	
231	23.10	-114.431	-414125	-107.147	-387764	-0.025	-89	-0.025	-89	
232	23.20	-115.228	-417011	-107.824	-390214	-0.025	-89	-0.025	-89	
233	23.30	-116.003	-419814	-108.480	-392590	-0.025	-90	-0.025	-90	
234	23.40	-116.804	-422715	-109.157	-395040	-0.025	-90	-0.025	-90	
235	23.50	-117.607	-425620	-109.834	-397490	-0.025	-90	-0.025	-90	
236	23.60	-117.141	-423932	-109.517	-396343	-0.025	-91	-0.025	-91	
237	23.70	-116.339	-421031	-108.840	-393893	-0.025	-91	-0.025	-91	
238	23.80	-115.515	-418048	-108.142	-391367	-0.025	-92	-0.025	-92	
239	23.90	-114.716	-415157	-107.465	-388916	-0.025	-92	-0.025	-92	
240	24.00	-113.920	-412275	-106.788	-386465	-0.025	-92	-0.025	-92	
241	24.10	-113.101	-409311	-106.090	-383940	-0.026	-93	-0.026	-93	
242	24.20	-112.307	-406440	-105.413	-381489	-0.026	-93	-0.026	-93	
243	24.30	-111.516	-403578	-104.736	-379038	-0.026	-93	-0.026	-93	
244	24.40	-110.703	-400633	-104.038	-376512	-0.026	-94	-0.026	-94	
245	24.50	-109.915	-397784	-103.361	-374062	-0.026	-94	-0.026	-94	
246	24.60	-109.106	-394854	-102.663	-371537	-0.026	-95	-0.026	-95	
247	24.70	-108.321	-392015	-101.986	-369088	-0.026	-95	-0.026	-95	
248	24.80	-107.539	-389184	-101.309	-366639	-0.026	-95	-0.026	-95	
249	24.90	-106.735	-386273	-100.612	-364116	-0.027	-96	-0.027	-96	
250	25.00	-105.956	-383454	-99.936	-361668	-0.027	-96	-0.027	-96	
251	25.10	-105.814	-382941	-99.890	-361501	-0.027	-97	-0.027	-97	
252	25.20	-106.593	-385760	-100.566	-363948	-0.027	-97	-0.027	-97	
253	25.30	-107.373	-388584	-101.242	-366396	-0.027	-97	-0.027	-97	
254	25.40	-108.131	-391327	-101.898	-368770	-0.027	-98	-0.027	-98	
255	25.50	-108.915	-394164	-102.575	-371219	-0.027	-98	-0.027	-98	
256	25.60	-109.700	-397005	-103.252	-373670	-0.027	-98	-0.027	-98	
257	25.70	-110.463	-399767	-103.909	-376045	-0.027	-99	-0.027	-99	
258	25.80	-111.252	-402622	-104.586	-378495	-0.027	-99	-0.027	-99	
259	25.90	-112.019	-405396	-105.242	-380872	-0.028	-100	-0.028	-100	
260	26.00	-112.811	-408264	-105.919	-383322	-0.028	-100	-0.028	-100	
261	26.10	-113.605	-411137	-106.597	-385773	-0.028	-100	-0.028	-100	
262	26.20	-114.377	-413931	-107.253	-388149	-0.028	-101	-0.028	-101	
263	26.30	-115.175	-416817	-107.930	-390600	-0.028	-101	-0.028	-101	
264	26.40	-115.949	-419620	-108.587	-392977	-0.028	-102	-0.028	-102	
265	26.50	-116.751	-422522	-109.264	-395427	-0.028	-102	-0.028	-102	
266	26.60	-117.272	-424409	-109.780	-397294	-0.028	-102	-0.028	-102	
267	26.70	-116.446	-421418	-109.082	-394769	-0.028	-103	-0.028	-103	
268	26.80	-115.645	-418520	-108.405	-392318	-0.028	-103	-0.028	-103	
269	26.90	-114.846	-415629	-107.728	-389867	-0.028	-103	-0.028	-103	
270	27.00	-114.025	-412657	-107.030	-387342	-0.029	-104	-0.029	-104	
271	27.10	-113.230	-409779	-106.353	-384890	-0.029	-104	-0.029	-104	
272	27.20	-112.412	-406820	-105.655	-382365	-0.029	-105	-0.029	-105	
273	27.30	-111.621	-403956	-104.978	-379914	-0.029	-105	-0.029	-105	
274	27.40	-110.830	-401095	-104.300	-377462	-0.029	-105	-0.029	-105	
275	27.50	-110.019	-398158	-103.602	-374937	-0.029	-106	-0.029	-106	
276	27.60	-109.233	-395313	-102.926	-372488	-0.029	-106	-0.029	-106	
277	27.70	-108.424	-392386	-102.228	-369962	-0.030	-107	-0.030	-107	
278	27.80	-107.641	-389554	-101.551	-367514	-0.030	-107	-0.030	-107	
279	27.90	-106.860	-386727	-100.875	-365066	-0.030	-107	-0.030	-107	
280	28.00	-106.057	-383821	-100.177	-362542	-0.030	-108	-0.030	-108	
281	28.10	-105.280	-381007	-99.501	-360095	-0.030	-108	-0.030	-108	
282	28.20	-105.783	-382830	-100.016	-361959	-0.030	-108	-0.030	-108	
283	28.30	-106.539	-385563	-100.672	-364332	-0.030	-109	-0.030	-109	
284	28.40	-107.319	-388387	-101.348	-366780	-0.030	-109	-0.030	-109	
285	28.50	-108.077	-391132	-102.004	-369154	-0.030	-110	-0.030	-110	
286	28.60	-108.861	-393969	-102.682	-371605	-0.030	-110	-0.030	-110	
287	28.70	-109.646	-396810	-103.358	-374054	-0.030	-110	-0.030	-110	
288	28.80	-110.410	-399573	-104.015	-376430	-0.031	-111	-0.031	-111	
289	28.90	-111.199	-402428	-104.692	-378880	-0.031	-111	-0.031	-111	
290	29.00	-111.989	-405288	-105.369	-381331	-0.031	-111	-0.031	-111	
291	29.10	-112.758	-408070	-106.026	-383707	-0.031	-112	-0.031	-112	
292	29.20	-113.552	-410944	-106.703	-386159	-0.031	-112	-0.031	-112	
293	29.30	-114.323	-413736	-107.360	-388535	-0.031	-113	-0.031	-113	
294	29.40	-115.121	-416624	-108.037	-390986	-0.031	-113	-0.031	-113	
295	29.50	-115.920	-419516	-108.714	-393437	-0.031	-113	-0.031	-113	
296	29.60	-116.697	-422328	-109.371	-395813	-0.032	-114	-0.032	-114	
297	29.70	-116.578	-421894	-109.345	-395720	-0.032	-114	-0.032	-114	
298	29.80	-115.776	-418993	-108.668	-393269	-0.032	-114	-0.032	-114	
299	29.90	-114.953	-416014	-107.970	-390743	-0.032	-115	-0.032	-115	
300	30.00	-114.155	-413128	-107.292	-388291	-0.032	-115	-0.032	-115	
301	30.10	-113.335	-410159	-106.595	-385766	-0.032	-116	-0.032	-116	
302	30.20	-112.542	-407288	-105.917	-383315	-0.032	-116	-0.032	-116	
303	30.30	-111.749	-404420	-105.240	-380863	-0.032	-116	-0.032	-116	
304	30.40	-110.935	-401472	-104.542	-378338	-0.032	-117	-0.032	-117	
305	30.50	-110.146	-398620	-103.865	-375887	-0.032	-117	-0.032	-117	
306	30.60	-109.359	-395772	-103.188	-373436	-0.032	-117	-0.032	-117	
307	30.70	-108.551	-392845	-102.490	-370912	-0.033	-118	-0.033	-118	
308	30.80	-107.768	-390011	-101.813	-368463	-0.033	-118	-0.033	-118	
309	30.90	-106.962	-387094	-101.116	-365939	-0.033	-119	-0.033	-119	
310	31.00	-106.183	-384275	-100.440	-363491	-0.033	-119	-0.033	-119	
311	31.10	-105.404	-381458	-99.763	-361043	-0.033	-119	-0.033	-119	
312	31.20	-104.952	-379823	-99.446	-359896	-0.033	-120	-0.033	-120	
313	31.30	-105.729	-382633	-100.122	-362343	-0.033	-120	-0.033	-120	
314	31.40	-106.484	-385367	-100.778	-364716	-0.033	-121	-0.033	-121	
315	31.50	-107.265	-388191	-101.455	-367164	-0.033	-121	-0.033	-121	
316	31.60	-108.047	-391022	-102.132	-369614	-0.033	-121	-0.033	-121	
317	31.70	-108.807	-393773	-102.788	-371989	-0.034	-122	-0.034	-122	
318	31.80	-109.592	-396615	-103.465	-374439	-0.034	-122	-0.034	-122	
319	31.90	-110.380	-399465	-104.142	-376889	-0.034	-122	-0.034	-122	
320	32.00	-111.145	-402233	-104.798	-379265	-0.034	-123	-0.034	-123	
321	32.10	-111.935	-405094	-105.476	-381716	-0.034	-123	-0.034	-123	
322	32.20	-112.704	-407876	-106.132	-384093	-0.034	-124	-0.034	-124	
323	32.30	-113.498	-410749	-106.810	-386545	-0.034	-124	-0.034	-124	
324	32.40	-114.294	-413630	-107.487	-388995	-0.034	-124	-0.034	-124	
325	32.50	-115.068	-416431	-108.144	-391372	-0.035	-125	-0.035	-125	
326	32.60	-115.867	-419322	-108.821	-393823	-0.035	-125	-0.035	-125	
327	32.70	-116.589	-421934	-109.430	-396028	-0.035	-125	-0.035	-125	
328	32.80	-115.883	-419380	-108.910	-394145	-0.035	-126	-0.035	-126	
329	32.90	-115.083	-416487	-108.233	-391694	-0.035	-126	-0.035	-126	
330	33.00	-114.261	-413509	-107.535	-389168	-0.035	-127	-0.035	-127	
331	33.10	-113.465	-410629	-106.857	-386716	-0.035	-127	-0.035	-127	
332	33.20	-112.671	-407755	-106.180	-384265	-0.035	-127	-0.035	-127	
333	33.30	-111.854	-404798	-105.482	-381739	-0.035	-128	-0.035	-128	
334	33.40	-111.063	-401937	-104.804	-379287	-0.035	-128	-0.035	-128	
