Faktor:3649 Corr:-46.15
Pos	Time_ms	SampleAX_Out	SampleAX_Out_raw	SampleAY_Out	SampleAY_Out_raw	Encoderzähler Encoder0	Encoderzähler Encoder0_raw	Encoderzähler Encoder1	Encoderzähler Encoder1_raw
131	13.10	-108.851	-397199	-100.636	-367219	-0.027	-99	-0.027	-99	
132	13.20	-109.616	-399990	-101.287	-369595	-0.027	-100	-0.027	-100	
133	13.30	-110.383	-402788	-101.939	-371974	-0.028	-101	-0.028	-101	
134	13.40	-111.175	-405679	-102.611	-374428	-0.028	-101	-0.028	-101	
135	13.50	-111.945	-408489	-103.263	-376805	-0.028	-102	-0.028	-102	
136	13.60	-112.717	-411304	-103.914	-379184	-0.028	-103	-0.028	-103	
137	13.70	-113.490	-414124	-104.566	-381562	-0.029	-104	-0.029	-104	
138	13.80	-114.290	-417043	-105.239	-384016	-0.029	-104	-0.029	-104	
139	13.90	-115.066	-419876	-105.890	-386394	-0.029	-105	-0.029	-105	
140	14.00	-115.845	-422717	-106.542	-388772	-0.029	-106	-0.029	-106	
141	14.10	-116.625	-425565	-107.194	-391151	-0.029	-107	-0.029	-107	
142	14.20	-117.431	-428506	-107.867	-393605	-0.029	-107	-0.029	-107	
143	14.30	-117.448	-428568	-107.955	-393928	-0.030	-108	-0.030	-108	
144	14.40	-116.617	-425536	-107.262	-391399	-0.030	-109	-0.030	-109	
145	14.50	-115.787	-422508	-106.569	-388869	-0.030	-110	-0.030	-110	
146	14.60	-114.985	-419579	-105.896	-386415	-0.030	-110	-0.030	-110	
147	14.70	-114.159	-416567	-105.203	-383885	-0.030	-111	-0.030	-111	
148	14.80	-113.335	-413561	-104.510	-381356	-0.031	-112	-0.031	-112	
149	14.90	-112.514	-410564	-103.817	-378827	-0.031	-113	-0.031	-113	
150	15.00	-111.694	-407573	-103.123	-376297	-0.031	-114	-0.031	-114	
151	15.10	-110.901	-404676	-102.451	-373842	-0.031	-114	-0.031	-114	
152	15.20	-110.085	-401699	-101.758	-371314	-0.032	-115	-0.032	-115	
153	15.30	-109.271	-398729	-101.065	-368785	-0.032	-116	-0.032	-116	
154	15.40	-108.458	-395763	-100.372	-366257	-0.032	-117	-0.032	-117	
155	15.50	-107.672	-392895	-99.700	-363804	-0.032	-117	-0.032	-117	
156	15.60	-106.863	-389943	-99.007	-361278	-0.032	-118	-0.032	-118	
157	15.70	-106.056	-386999	-98.315	-358752	-0.033	-119	-0.033	-119	
158	15.80	-105.446	-384772	-97.866	-357114	-0.033	-120	-0.033	-120	
159	15.90	-106.227	-387624	-98.538	-359565	-0.033	-120	-0.033	-120	
160	16.00	-106.987	-390394	-99.189	-361939	-0.033	-121	-0.033	-121	
161	16.10	-107.748	-393173	-99.840	-364316	-0.033	-122	-0.033	-122	
162	16.20	-108.511	-395955	-100.491	-366693	-0.034	-123	-0.034	-123	
163	16.30	-109.299	-398832	-101.163	-369145	-0.034	-123	-0.034	-123	
164	16.40	-110.065	-401628	-101.815	-371523	-0.034	-124	-0.034	-124	
165	16.50	-110.833	-404429	-102.467	-373901	-0.034	-125	-0.034	-125	
166	16.60	-111.602	-407237	-103.119	-376280	-0.035	-126	-0.035	-126	
167	16.70	-112.398	-410139	-103.791	-378734	-0.035	-126	-0.035	-126	
168	16.80	-113.170	-412957	-104.443	-381111	-0.035	-127	-0.035	-127	
169	16.90	-113.945	-415784	-105.095	-383490	-0.035	-128	-0.035	-128	
170	17.00	-114.720	-418615	-105.746	-385868	-0.035	-129	-0.035	-129	
171	17.10	-115.498	-421454	-106.398	-388247	-0.036	-130	-0.036	-130	
172	17.20	-116.303	-424389	-107.071	-390702	-0.036	-130	-0.036	-130	
173	17.30	-117.084	-427240	-107.722	-393079	-0.036	-131	-0.036	-131	
174	17.40	-116.456	-424947	-107.273	-391440	-0.036	-132	-0.036	-132	
175	17.50	-115.626	-421921	-106.580	-388911	-0.036	-133	-0.036	-133	
176	17.60	-114.824	-418992	-105.908	-386457	-0.036	-133	-0.036	-133	
177	17.70	-113.999	-415981	-105.214	-383927	-0.037	-134	-0.037	-134	
178	17.80	-113.175	-412975	-104.521	-381397	-0.037	-135	-0.037	-135	
179	17.90	-112.354	-409979	-103.828	-378868	-0.037	-136	-0.037	-136	
180	18.00	-111.559	-407078	-103.155	-376413	-0.037	-136	-0.037	-136	
181	18.10	-110.741	-404093	-102.462	-373883	-0.038	-137	-0.038	-137	
182	18.20	-109.925	-401116	-101.769	-371354	-0.038	-138	-0.038	-138	
183	18.30	-109.111	-398146	-101.076	-368826	-0.038	-139	-0.038	-139	
184	18.40	-108.323	-395269	-100.404	-366373	-0.038	-139	-0.038	-139	
185	18.50	-107.513	-392314	-99.711	-363845	-0.038	-140	-0.038	-140	
186	18.60	-106.704	-389363	-99.018	-361318	-0.039	-141	-0.039	-141	
187	18.70	-105.897	-386419	-98.326	-358792	-0.039	-142	-0.039	-142	
188	18.80	-105.116	-383569	-97.655	-356342	-0.039	-142	-0.039	-142	
189	18.90	-105.131	-383622	-97.743	-356664	-0.039	-143	-0.039	-143	
190	19.00	-105.888	-386385	-98.394	-359040	-0.039	-144	-0.039	-144	
191	19.10	-106.647	-389155	-99.045	-361415	-0.040	-145	-0.040	-145	
192	19.20	-107.432	-392018	-99.717	-363866	-0.040	-145	-0.040	-145	
193	19.30	-108.193	-394798	-100.368	-366243	-0.040	-146	-0.040	-146	
194	19.40	-108.958	-397587	-101.020	-368621	-0.040	-147	-0.040	-147	
195	19.50	-109.723	-400379	-101.671	-370998	-0.041	-148	-0.041	-148	
196	19.60	-110.514	-403266	-102.343	-373451	-0.041	-148	-0.041	-148	
197	19.70	-111.283	-406073	-102.995	-375829	-0.041	-149	-0.041	-149	
198	19.80	-112.054	-408884	-103.647	-378208	-0.041	-150	-0.041	-150	
199	19.90	-112.826	-411702	-104.299	-380587	-0.041	-151	-0.041	-151	
200	20.00	-113.624	-414615	-104.971	-383041	-0.041	-151	-0.041	-151	
201	20.10	-114.400	-417445	-105.623	-385419	-0.042	-152	-0.042	-152	
202	20.20	-115.177	-420282	-106.275	-387799	-0.042	-153	-0.042	-153	
203	20.30	-115.956	-423124	-106.927	-390177	-0.042	-154	-0.042	-154	
204	20.40	-116.319	-424449	-107.306	-391558	-0.042	-154	-0.042	-154	
205	20.50	-115.490	-421423	-106.612	-389028	-0.042	-155	-0.042	-155	
206	20.60	-114.663	-418405	-105.919	-386499	-0.043	-156	-0.043	-156	
207	20.70	-113.838	-415395	-105.226	-383968	-0.043	-157	-0.043	-157	
208	20.80	-113.039	-412480	-104.553	-381514	-0.043	-157	-0.043	-157	
209	20.90	-112.218	-409483	-103.860	-378984	-0.043	-158	-0.043	-158	
210	21.00	-111.398	-406493	-103.167	-376455	-0.044	-159	-0.044	-159	
211	21.10	-110.581	-403509	-102.473	-373925	-0.044	-160	-0.044	-160	
212	21.20	-109.789	-400621	-101.801	-371471	-0.044	-160	-0.044	-160	
213	21.30	-108.976	-397652	-101.107	-368941	-0.044	-161	-0.044	-161	
214	21.40	-108.163	-394688	-100.415	-366414	-0.044	-162	-0.044	-162	
215	21.50	-107.353	-391732	-99.722	-363886	-0.045	-163	-0.045	-163	
216	21.60	-106.569	-388870	-99.050	-361434	-0.045	-163	-0.045	-163	
217	21.70	-105.762	-385927	-98.358	-358908	-0.045	-164	-0.045	-164	
218	21.80	-104.958	-382990	-97.666	-356382	-0.045	-165	-0.045	-165	
219	21.90	-104.232	-380343	-97.041	-354102	-0.045	-166	-0.045	-166	
220	22.00	-104.816	-382474	-97.620	-356215	-0.045	-166	-0.045	-166	
221	22.10	-105.573	-385235	-98.270	-358589	-0.046	-167	-0.046	-167	
222	22.20	-106.331	-388003	-98.922	-360965	-0.046	-168	-0.046	-168	
223	22.30	-107.092	-390777	-99.573	-363341	-0.046	-169	-0.046	-169	
224	22.40	-107.877	-393642	-100.245	-365793	-0.046	-169	-0.046	-169	
225	22.50	-108.640	-396429	-100.896	-368170	-0.047	-170	-0.047	-170	
226	22.60	-109.405	-399220	-101.548	-370548	-0.047	-171	-0.047	-171	
227	22.70	-110.172	-402018	-102.200	-372926	-0.047	-172	-0.047	-172	
228	22.80	-110.965	-404910	-102.872	-375380	-0.047	-172	-0.047	-172	
229	22.90	-111.734	-407719	-103.524	-377758	-0.047	-173	-0.047	-173	
230	23.00	-112.506	-410535	-104.176	-380137	-0.048	-174	-0.048	-174	
231	23.10	-113.280	-413358	-104.828	-382516	-0.048	-175	-0.048	-175	
232	23.20	-114.079	-416274	-105.500	-384970	-0.048	-175	-0.048	-175	
233	23.30	-114.856	-419109	-106.152	-387349	-0.048	-176	-0.048	-176	
234	23.40	-115.634	-421950	-106.804	-389728	-0.049	-177	-0.049	-177	
235	23.50	-115.329	-420836	-106.624	-389070	-0.049	-178	-0.049	-178	
236	23.60	-114.527	-417909	-105.951	-386616	-0.049	-178	-0.049	-178	
237	23.70	-113.702	-414898	-105.258	-384086	-0.049	-179	-0.049	-179	
238	23.80	-112.879	-411894	-104.564	-381555	-0.049	-180	-0.049	-180	
239	23.90	-112.058	-408898	-103.871	-379025	-0.050	-181	-0.050	-181	
240	24.00	-111.238	-405909	-103.178	-376495	-0.050	-182	-0.050	-182	
241	24.10	-110.445	-403014	-102.505	-374041	-0.050	-182	-0.050	-182	
242	24.20	-109.629	-400038	-101.812	-371512	-0.050	-183	-0.050	-183	
243	24.30	-108.816	-397069	-101.119	-368982	-0.050	-184	-0.050	-184	
244	24.40	-108.004	-394107	-100.426	-366455	-0.051	-185	-0.051	-185	
245	24.50	-107.218	-391238	-99.754	-364002	-0.051	-185	-0.051	-185	
246	24.60	-106.410	-388289	-99.061	-361475	-0.051	-186	-0.051	-186	
247	24.70	-105.603	-385347	-98.369	-358948	-0.051	-187	-0.051	-187	
248	24.80	-104.799	-382411	-97.677	-356423	-0.052	-188	-0.052	-188	
249	24.90	-104.019	-379567	-97.005	-353973	-0.052	-188	-0.052	-188	
250	25.00	-103.723	-378484	-96.825	-353315	-0.052	-189	-0.052	-189	
251	25.10	-104.478	-381239	-97.476	-355689	-0.052	-190	-0.052	-190	
252	25.20	-105.234	-383998	-98.127	-358064	-0.052	-191	-0.052	-191	
253	25.30	-106.016	-386852	-98.798	-360515	-0.052	-191	-0.052	-191	
254	25.40	-106.775	-389623	-99.449	-362891	-0.053	-192	-0.053	-192	
255	25.50	-107.536	-392400	-100.101	-365268	-0.053	-193	-0.053	-193	
256	25.60	-108.300	-395185	-100.752	-367645	-0.053	-194	-0.053	-194	
257	25.70	-109.088	-398061	-101.424	-370098	-0.053	-194	-0.053	-194	
258	25.80	-109.854	-400857	-102.076	-372476	-0.053	-195	-0.053	-195	
259	25.90	-110.622	-403660	-102.728	-374854	-0.054	-196	-0.054	-196	
260	26.00	-111.391	-406466	-103.380	-377233	-0.054	-197	-0.054	-197	
261	26.10	-112.187	-409369	-104.052	-379687	-0.054	-197	-0.054	-197	
262	26.20	-112.960	-412190	-104.704	-382066	-0.054	-198	-0.054	-198	
263	26.30	-113.734	-415016	-105.356	-384445	-0.055	-199	-0.055	-199	
264	26.40	-114.511	-417849	-106.008	-386824	-0.055	-200	-0.055	-200	
265	26.50	-115.113	-420046	-106.588	-388941	-0.055	-200	-0.055	-200	
266	26.60	-114.366	-417322	-105.962	-386657	-0.055	-201	-0.055	-201	
267	26.70	-113.542	-414313	-105.269	-384127	-0.055	-202	-0.055	-202	
268	26.80	-112.718	-411309	-104.576	-381597	-0.056	-203	-0.056	-203	
269	26.90	-111.922	-408403	-103.903	-379142	-0.056	-203	-0.056	-203	
270	27.00	-111.102	-405413	-103.209	-376611	-0.056	-204	-0.056	-204	
271	27.10	-110.286	-402432	-102.516	-374082	-0.056	-205	-0.056	-205	
272	27.20	-109.470	-399456	-101.823	-371553	-0.056	-206	-0.056	-206	
273	27.30	-108.680	-396575	-101.151	-369099	-0.056	-206	-0.056	-206	
274	27.40	-107.869	-393613	-100.458	-366570	-0.057	-207	-0.057	-207	
275	27.50	-107.059	-390658	-99.765	-364043	-0.057	-208	-0.057	-208	
276	27.60	-106.251	-387709	-99.072	-361515	-0.057	-209	-0.057	-209	
277	27.70	-105.469	-384855	-98.401	-359064	-0.057	-209	-0.057	-209	
278	27.80	-104.664	-381918	-97.708	-356538	-0.058	-210	-0.058	-210	
279	27.90	-103.861	-378988	-97.016	-354013	-0.058	-211	-0.058	-211	
280	28.00	-103.060	-376067	-96.324	-351488	-0.058	-212	-0.058	-212	
281	28.10	-103.409	-377339	-96.702	-352866	-0.058	-212	-0.058	-212	
282	28.20	-104.163	-380091	-97.353	-355240	-0.058	-213	-0.058	-213	
283	28.30	-104.919	-382849	-98.003	-357614	-0.059	-214	-0.059	-214	
284	28.40	-105.677	-385614	-98.654	-359990	-0.059	-215	-0.059	-215	
285	28.50	-106.460	-388471	-99.326	-362441	-0.059	-215	-0.059	-215	
286	28.60	-107.220	-391246	-99.978	-364818	-0.059	-216	-0.059	-216	
287	28.70	-107.982	-394028	-100.629	-367195	-0.059	-217	-0.059	-217	
288	28.80	-108.746	-396815	-101.280	-369572	-0.060	-218	-0.060	-218	
289	28.90	-109.536	-399698	-101.953	-372026	-0.060	-218	-0.060	-218	
290	29.00	-110.303	-402497	-102.605	-374405	-0.060	-219	-0.060	-219	
291	29.10	-111.072	-405303	-103.257	-376783	-0.060	-220	-0.060	-220	
292	29.20	-111.843	-408116	-103.908	-379162	-0.061	-221	-0.061	-221	
293	29.30	-112.639	-411021	-104.581	-381617	-0.061	-221	-0.061	-221	
294	29.40	-113.414	-413847	-105.233	-383996	-0.061	-222	-0.061	-222	
295	29.50	-114.190	-416678	-105.885	-386375	-0.061	-223	-0.061	-223	
296	29.60	-114.206	-416737	-105.974	-386698	-0.061	-224	-0.061	-224	
297	29.70	-113.405	-413816	-105.301	-384244	-0.061	-224	-0.061	-224	
298	29.80	-112.582	-410813	-104.608	-381714	-0.062	-225	-0.062	-225	
299	29.90	-111.762	-407819	-103.914	-379183	-0.062	-226	-0.062	-226	
300	30.00	-110.943	-404830	-103.221	-376653	-0.062	-227	-0.062	-227	
301	30.10	-110.150	-401936	-102.548	-374198	-0.062	-227	-0.062	-227	
302	30.20	-109.334	-398961	-101.855	-371669	-0.062	-228	-0.062	-228	
303	30.30	-108.521	-395993	-101.162	-369140	-0.063	-229	-0.063	-229	
304	30.40	-107.710	-393032	-100.469	-366611	-0.063	-230	-0.063	-230	
305	30.50	-106.924	-390165	-99.797	-364158	-0.063	-230	-0.063	-230	
306	30.60	-106.115	-387215	-99.104	-361632	-0.063	-231	-0.063	-231	
307	30.70	-105.310	-384276	-98.412	-359104	-0.064	-232	-0.064	-232	
308	30.80	-104.505	-381340	-97.719	-356578	-0.064	-233	-0.064	-233	
309	30.90	-103.702	-378409	-97.027	-354053	-0.064	-234	-0.064	-234	
310	31.00	-102.925	-375575	-96.356	-351604	-0.064	-234	-0.064	-234	
311	31.10	-102.319	-373362	-95.908	-349968	-0.064	-235	-0.064	-235	
312	31.20	-103.071	-376107	-96.558	-352341	-0.065	-236	-0.065	-236	
313	31.30	-103.825	-378858	-97.209	-354715	-0.065	-237	-0.065	-237	
314	31.40	-104.605	-381702	-97.880	-357165	-0.065	-237	-0.065	-237	
315	31.50	-105.361	-384464	-98.531	-359540	-0.065	-238	-0.065	-238	
316	31.60	-106.120	-387231	-99.182	-361916	-0.065	-239	-0.065	-239	
317	31.70	-106.880	-390006	-99.833	-364292	-0.066	-240	-0.066	-240	
318	31.80	-107.666	-392872	-100.506	-366745	-0.066	-240	-0.066	-240	
319	31.90	-108.429	-395658	-101.157	-369122	-0.066	-241	-0.066	-241	
320	32.00	-109.195	-398451	-101.809	-371500	-0.066	-242	-0.066	-242	
321	32.10	-109.961	-401247	-102.461	-373879	-0.067	-243	-0.067	-243	
322	32.20	-110.754	-404141	-103.133	-376333	-0.067	-243	-0.067	-243	
323	32.30	-111.524	-406951	-103.785	-378712	-0.067	-244	-0.067	-244	
324	32.40	-112.295	-409766	-104.437	-381092	-0.067	-245	-0.067	-245	
325	32.50	-113.069	-412590	-105.089	-383471	-0.067	-246	-0.067	-246	
326	32.60	-113.868	-415506	-105.762	-385925	-0.067	-246	-0.067	-246	
327	32.70	-113.245	-413231	-105.312	-384285	-0.068	-247	-0.068	-247	
328	32.80	-112.422	-410228	-104.619	-381755	-0.068	-248	-0.068	-248	
329	32.90	-111.602	-407234	-103.925	-379224	-0.068	-249	-0.068	-249	
330	33.00	-110.807	-404334	-103.253	-376769	-0.068	-249	-0.068	-249	
331	33.10	-109.990	-401353	-102.559	-374239	-0.069	-250	-0.069	-250	
332	33.20	-109.175	-398380	-101.866	-371709	-0.069	-251	-0.069	-251	
333	33.30	-108.361	-395411	-101.173	-369181	-0.069	-252	-0.069	-252	
334	33.40	-107.574	-392538	-100.501	-366727	-0.069	-252	-0.069	-252	
