Faktor:3649 Corr:-46.15
Pos	Time_ms	SampleAX_Out	SampleAX_Out_raw	SampleAY_Out	SampleAY_Out_raw	Encoderzähler Encoder0	Encoderzähler Encoder0_raw	Encoderzähler Encoder1	Encoderzähler Encoder1_raw
41	4.10	-116.816	-426262	-56.515	-206223	-0.004	-16	-0.004	-16	
42	4.20	-116.272	-424278	-57.855	-211113	-0.005	-17	-0.005	-17	
43	4.30	-115.753	-422382	-59.216	-216081	-0.005	-17	-0.005	-17	
44	4.40	-115.212	-420410	-60.557	-220973	-0.005	-18	-0.005	-18	
45	4.50	-114.696	-418524	-61.919	-225942	-0.005	-18	-0.005	-18	
46	4.60	-114.180	-416644	-63.281	-230912	-0.005	-18	-0.005	-18	
47	4.70	-113.644	-414686	-64.623	-235811	-0.005	-19	-0.005	-19	
48	4.80	-113.132	-412818	-65.986	-240783	-0.005	-19	-0.005	-19	
49	4.90	-112.622	-410956	-67.349	-245758	-0.005	-19	-0.005	-19	
50	5.00	-112.090	-409015	-68.693	-250660	-0.005	-20	-0.005	-20	
51	5.10	-111.582	-407164	-70.057	-255638	-0.005	-20	-0.005	-20	
52	5.20	-111.054	-405235	-71.401	-260544	-0.006	-21	-0.006	-21	
53	5.30	-110.549	-403395	-72.767	-265526	-0.006	-21	-0.006	-21	
54	5.40	-110.046	-401557	-74.133	-270510	-0.006	-21	-0.006	-21	
55	5.50	-109.521	-399641	-75.478	-275421	-0.006	-22	-0.006	-22	
56	5.60	-109.020	-397814	-76.845	-280409	-0.006	-22	-0.006	-22	
57	5.70	-108.497	-395906	-78.193	-285326	-0.006	-23	-0.006	-23	
58	5.80	-107.998	-394085	-79.561	-290318	-0.006	-23	-0.006	-23	
59	5.90	-107.501	-392270	-80.930	-295315	-0.006	-23	-0.006	-23	
60	6.00	-106.981	-390372	-82.280	-300240	-0.007	-24	-0.007	-24	
61	6.10	-106.485	-388565	-83.651	-305243	-0.007	-24	-0.007	-24	
62	6.20	-105.990	-386758	-85.023	-310250	-0.007	-24	-0.007	-24	
63	6.30	-105.474	-384874	-86.376	-315186	-0.007	-25	-0.007	-25	
64	6.40	-104.981	-383075	-87.751	-320202	-0.007	-25	-0.007	-25	
65	6.50	-104.466	-381195	-89.106	-325146	-0.007	-26	-0.007	-26	
66	6.60	-103.975	-379405	-90.482	-330170	-0.007	-26	-0.007	-26	
67	6.70	-103.485	-377618	-91.860	-335198	-0.007	-26	-0.007	-26	
68	6.80	-102.973	-375748	-93.219	-340156	-0.007	-27	-0.007	-27	
69	6.90	-102.485	-373966	-94.599	-345192	-0.007	-27	-0.007	-27	
70	7.00	-101.997	-372186	-95.981	-350233	-0.007	-27	-0.007	-27	
71	7.10	-102.274	-373198	-96.880	-353516	-0.008	-28	-0.008	-28	
72	7.20	-103.930	-379240	-98.106	-357990	-0.008	-28	-0.008	-28	
73	7.30	-105.569	-385220	-99.312	-362391	-0.008	-29	-0.008	-29	
74	7.40	-107.237	-391309	-100.540	-366870	-0.008	-29	-0.008	-29	
75	7.50	-108.913	-397424	-101.767	-371349	-0.008	-29	-0.008	-29	
76	7.60	-110.571	-403475	-102.975	-375754	-0.008	-30	-0.008	-30	
77	7.70	-112.260	-409637	-104.203	-380236	-0.008	-30	-0.008	-30	
78	7.80	-113.956	-415827	-105.431	-384717	-0.008	-30	-0.008	-30	
79	7.90	-115.635	-421952	-106.637	-389120	-0.008	-31	-0.008	-31	
80	8.00	-117.346	-428194	-107.865	-393600	-0.008	-31	-0.008	-31	
81	8.10	-119.039	-434374	-109.072	-398004	-0.009	-32	-0.009	-32	
82	8.20	-119.322	-435406	-109.227	-398568	-0.009	-32	-0.009	-32	
83	8.30	-118.511	-432446	-108.554	-396114	-0.009	-32	-0.009	-32	
84	8.40	-117.678	-429406	-107.861	-393584	-0.009	-33	-0.009	-33	
85	8.50	-116.871	-426462	-107.188	-391130	-0.009	-33	-0.009	-33	
86	8.60	-116.041	-423433	-106.495	-388601	-0.009	-34	-0.009	-34	
87	8.70	-115.238	-420504	-105.823	-386147	-0.009	-34	-0.009	-34	
88	8.80	-114.437	-417580	-105.150	-383693	-0.009	-34	-0.009	-34	
89	8.90	-113.613	-414573	-104.457	-381163	-0.010	-35	-0.010	-35	
90	9.00	-112.816	-411664	-103.785	-378711	-0.010	-35	-0.010	-35	
91	9.10	-112.020	-408760	-103.112	-376257	-0.010	-35	-0.010	-35	
92	9.20	-111.201	-405774	-102.419	-373727	-0.010	-36	-0.010	-36	
93	9.30	-110.409	-402884	-101.747	-371273	-0.010	-36	-0.010	-36	
94	9.40	-109.595	-399911	-101.054	-368746	-0.010	-37	-0.010	-37	
95	9.50	-108.806	-397034	-100.382	-366293	-0.010	-37	-0.010	-37	
96	9.60	-108.019	-394163	-99.710	-363841	-0.010	-37	-0.010	-37	
97	9.70	-107.720	-393071	-99.529	-363183	-0.010	-38	-0.010	-38	
98	9.80	-108.506	-395938	-100.202	-365636	-0.010	-38	-0.010	-38	
99	9.90	-109.294	-398815	-100.873	-368087	-0.010	-38	-0.010	-38	
100	10.00	-110.060	-401610	-101.525	-370465	-0.011	-39	-0.011	-39	
101	10.10	-110.851	-404497	-102.198	-372919	-0.011	-39	-0.011	-39	
102	10.20	-111.621	-407304	-102.849	-375296	-0.011	-40	-0.011	-40	
103	10.30	-112.415	-410204	-103.522	-377750	-0.011	-40	-0.011	-40	
104	10.40	-113.212	-413111	-104.194	-380203	-0.011	-40	-0.011	-40	
105	10.50	-113.987	-415937	-104.846	-382582	-0.011	-41	-0.011	-41	
106	10.60	-114.787	-418856	-105.518	-385036	-0.011	-41	-0.011	-41	
107	10.70	-115.564	-421694	-106.170	-387414	-0.012	-42	-0.012	-42	
108	10.80	-116.368	-424628	-106.842	-389868	-0.012	-42	-0.012	-42	
109	10.90	-117.174	-427568	-107.515	-392322	-0.012	-42	-0.012	-42	
110	11.00	-117.958	-430427	-108.167	-394700	-0.012	-43	-0.012	-43	
111	11.10	-118.767	-433379	-108.839	-397154	-0.012	-43	-0.012	-43	
112	11.20	-119.377	-435605	-109.420	-399273	-0.012	-43	-0.012	-43	
113	11.30	-118.621	-432849	-108.793	-396987	-0.012	-44	-0.012	-44	
114	11.40	-117.812	-429897	-108.121	-394533	-0.012	-44	-0.012	-44	
115	11.50	-116.980	-426860	-107.428	-392004	-0.012	-45	-0.012	-45	
116	11.60	-116.175	-423921	-106.755	-389550	-0.012	-45	-0.012	-45	
117	11.70	-115.371	-420990	-106.083	-387096	-0.012	-45	-0.012	-45	
118	11.80	-114.545	-417974	-105.390	-384567	-0.013	-46	-0.013	-46	
119	11.90	-113.745	-415055	-104.717	-382112	-0.013	-46	-0.013	-46	
120	12.00	-112.923	-412056	-104.024	-379583	-0.013	-47	-0.013	-47	
121	12.10	-112.126	-409149	-103.351	-377129	-0.013	-47	-0.013	-47	
122	12.20	-111.332	-406251	-102.679	-374676	-0.013	-47	-0.013	-47	
123	12.30	-110.515	-403270	-101.986	-372146	-0.013	-48	-0.013	-48	
124	12.40	-109.724	-400383	-101.313	-369692	-0.013	-48	-0.013	-48	
125	12.50	-108.935	-397505	-100.642	-367241	-0.013	-48	-0.013	-48	
126	12.60	-108.124	-394544	-99.949	-364713	-0.013	-49	-0.013	-49	
127	12.70	-107.338	-391678	-99.277	-362260	-0.013	-49	-0.013	-49	
128	12.80	-107.667	-392878	-99.634	-363564	-0.014	-50	-0.014	-50	
129	12.90	-108.453	-395746	-100.306	-366017	-0.014	-50	-0.014	-50	
130	13.00	-109.242	-398624	-100.978	-368469	-0.014	-50	-0.014	-50	
131	13.10	-110.008	-401418	-101.629	-370846	-0.014	-51	-0.014	-51	
132	13.20	-110.799	-404306	-102.302	-373300	-0.014	-51	-0.014	-51	
133	13.30	-111.593	-407202	-102.974	-375753	-0.014	-51	-0.014	-51	
134	13.40	-112.363	-410013	-103.626	-378132	-0.014	-52	-0.014	-52	
135	13.50	-113.160	-412921	-104.299	-380586	-0.014	-52	-0.014	-52	
136	13.60	-113.935	-415747	-104.950	-382964	-0.015	-53	-0.015	-53	
137	13.70	-114.734	-418665	-105.623	-385418	-0.015	-53	-0.015	-53	
138	13.80	-115.537	-421595	-106.295	-387872	-0.015	-53	-0.015	-53	
139	13.90	-116.317	-424439	-106.947	-390250	-0.015	-54	-0.015	-54	
140	14.00	-117.122	-427380	-107.620	-392705	-0.015	-54	-0.015	-54	
141	14.10	-117.906	-430238	-108.272	-395083	-0.015	-55	-0.015	-55	
142	14.20	-118.715	-433192	-108.944	-397537	-0.015	-55	-0.015	-55	
143	14.30	-118.757	-433344	-109.054	-397937	-0.015	-55	-0.015	-55	
144	14.40	-117.922	-430299	-108.360	-395406	-0.015	-56	-0.015	-56	
145	14.50	-117.114	-427349	-107.688	-392953	-0.015	-56	-0.015	-56	
146	14.60	-116.309	-424410	-107.015	-390498	-0.015	-56	-0.015	-56	
147	14.70	-115.480	-421387	-106.322	-387968	-0.016	-57	-0.016	-57	
148	14.80	-114.677	-418457	-105.649	-385514	-0.016	-57	-0.016	-57	
149	14.90	-113.853	-415449	-104.956	-382985	-0.016	-58	-0.016	-58	
150	15.00	-113.055	-412536	-104.284	-380531	-0.016	-58	-0.016	-58	
151	15.10	-112.258	-409628	-103.611	-378077	-0.016	-58	-0.016	-58	
152	15.20	-111.439	-406640	-102.918	-375548	-0.016	-59	-0.016	-59	
153	15.30	-110.646	-403746	-102.246	-373094	-0.016	-59	-0.016	-59	
154	15.40	-109.830	-400770	-101.552	-370564	-0.016	-60	-0.016	-60	
155	15.50	-109.041	-397889	-100.880	-368111	-0.016	-60	-0.016	-60	
156	15.60	-108.252	-395013	-100.208	-365660	-0.016	-60	-0.016	-60	
157	15.70	-107.443	-392059	-99.515	-363132	-0.017	-61	-0.017	-61	
158	15.80	-106.854	-389910	-99.087	-361569	-0.017	-61	-0.017	-61	
159	15.90	-107.615	-392687	-99.739	-363946	-0.017	-62	-0.017	-62	
160	16.00	-108.401	-395555	-100.410	-366397	-0.017	-62	-0.017	-62	
161	16.10	-109.189	-398432	-101.082	-368850	-0.017	-62	-0.017	-62	
162	16.20	-109.955	-401227	-101.734	-371227	-0.017	-63	-0.017	-63	
163	16.30	-110.747	-404114	-102.406	-373681	-0.017	-63	-0.017	-63	
164	16.40	-111.540	-407011	-103.079	-376135	-0.017	-63	-0.017	-63	
165	16.50	-112.311	-409824	-103.731	-378513	-0.018	-64	-0.018	-64	
166	16.60	-113.108	-412731	-104.403	-380967	-0.018	-64	-0.018	-64	
167	16.70	-113.882	-415557	-105.055	-383346	-0.018	-65	-0.018	-65	
168	16.80	-114.683	-418477	-105.727	-385799	-0.018	-65	-0.018	-65	
169	16.90	-115.485	-421405	-106.400	-388254	-0.018	-65	-0.018	-65	
170	17.00	-116.265	-424250	-107.052	-390633	-0.018	-66	-0.018	-66	
171	17.10	-117.071	-427191	-107.724	-393086	-0.018	-66	-0.018	-66	
172	17.20	-117.854	-430049	-108.376	-395465	-0.018	-67	-0.018	-67	
173	17.30	-118.664	-433004	-109.049	-397920	-0.018	-67	-0.018	-67	
174	17.40	-118.057	-430790	-108.620	-396356	-0.018	-67	-0.018	-67	
175	17.50	-117.224	-427750	-107.927	-393826	-0.019	-68	-0.019	-68	
176	17.60	-116.418	-424808	-107.254	-391371	-0.019	-68	-0.019	-68	
177	17.70	-115.613	-421872	-106.582	-388918	-0.019	-68	-0.019	-68	
178	17.80	-114.786	-418854	-105.889	-386388	-0.019	-69	-0.019	-69	
179	17.90	-113.985	-415932	-105.216	-383933	-0.019	-69	-0.019	-69	
180	18.00	-113.162	-412927	-104.523	-381403	-0.019	-70	-0.019	-70	
181	18.10	-112.364	-410018	-103.850	-378950	-0.019	-70	-0.019	-70	
182	18.20	-111.569	-407117	-103.178	-376496	-0.019	-70	-0.019	-70	
183	18.30	-110.751	-404132	-102.485	-373966	-0.019	-71	-0.019	-71	
184	18.40	-109.960	-401243	-101.812	-371513	-0.019	-71	-0.019	-71	
185	18.50	-109.170	-398360	-101.140	-369059	-0.019	-71	-0.019	-71	
186	18.60	-108.357	-395396	-100.447	-366531	-0.020	-72	-0.020	-72	
187	18.70	-107.571	-392527	-99.775	-364079	-0.020	-72	-0.020	-72	
188	18.80	-106.762	-389576	-99.082	-361551	-0.020	-73	-0.020	-73	
189	18.90	-106.801	-389718	-99.192	-361950	-0.020	-73	-0.020	-73	
190	19.00	-107.586	-392581	-99.864	-364402	-0.020	-73	-0.020	-73	
191	19.10	-108.349	-395364	-100.515	-366778	-0.020	-74	-0.020	-74	
192	19.20	-109.137	-398241	-101.187	-369231	-0.020	-74	-0.020	-74	
193	19.30	-109.903	-401035	-101.839	-371609	-0.021	-75	-0.021	-75	
194	19.40	-110.694	-403924	-102.511	-374062	-0.021	-75	-0.021	-75	
195	19.50	-111.488	-406820	-103.184	-376517	-0.021	-75	-0.021	-75	
196	19.60	-112.259	-409632	-103.836	-378896	-0.021	-76	-0.021	-76	
197	19.70	-113.056	-412540	-104.508	-381349	-0.021	-76	-0.021	-76	
198	19.80	-113.855	-415457	-105.181	-383804	-0.021	-76	-0.021	-76	
199	19.90	-114.631	-418287	-105.833	-386183	-0.021	-77	-0.021	-77	
200	20.00	-115.433	-421216	-106.505	-388636	-0.021	-77	-0.021	-77	
201	20.10	-116.213	-424061	-107.157	-391015	-0.021	-78	-0.021	-78	
202	20.20	-117.019	-427001	-107.830	-393470	-0.021	-78	-0.021	-78	
203	20.30	-117.827	-429951	-108.502	-395923	-0.021	-78	-0.021	-78	
204	20.40	-118.167	-431192	-108.860	-397229	-0.022	-79	-0.022	-79	
205	20.50	-117.358	-428241	-108.187	-394776	-0.022	-79	-0.022	-79	
206	20.60	-116.551	-425296	-107.515	-392321	-0.022	-79	-0.022	-79	
207	20.70	-115.722	-422270	-106.821	-389791	-0.022	-80	-0.022	-80	
208	20.80	-114.919	-419339	-106.149	-387336	-0.022	-80	-0.022	-80	
209	20.90	-114.093	-416326	-105.455	-384807	-0.022	-81	-0.022	-81	
210	21.00	-113.294	-413408	-104.783	-382353	-0.022	-81	-0.022	-81	
211	21.10	-112.496	-410498	-104.110	-379898	-0.022	-81	-0.022	-81	
212	21.20	-111.676	-407505	-103.417	-377369	-0.022	-82	-0.022	-82	
213	21.30	-110.882	-404608	-102.744	-374914	-0.022	-82	-0.022	-82	
214	21.40	-110.065	-401629	-102.051	-372385	-0.023	-83	-0.023	-83	
215	21.50	-109.275	-398745	-101.379	-369931	-0.023	-83	-0.023	-83	
216	21.60	-108.486	-395867	-100.707	-367479	-0.023	-83	-0.023	-83	
217	21.70	-107.676	-392908	-100.014	-364950	-0.023	-84	-0.023	-84	
218	21.80	-106.890	-390043	-99.342	-362498	-0.023	-84	-0.023	-84	
219	21.90	-106.185	-387470	-98.737	-360292	-0.023	-84	-0.023	-84	
220	22.00	-106.748	-389525	-99.296	-362331	-0.023	-85	-0.023	-85	
221	22.10	-107.533	-392389	-99.968	-364783	-0.023	-85	-0.023	-85	
222	22.20	-108.296	-395171	-100.620	-367161	-0.024	-86	-0.024	-86	
223	22.30	-109.084	-398048	-101.291	-369612	-0.024	-86	-0.024	-86	
224	22.40	-109.874	-400932	-101.964	-372066	-0.024	-86	-0.024	-86	
225	22.50	-110.642	-403732	-102.616	-374445	-0.024	-87	-0.024	-87	
226	22.60	-111.435	-406628	-103.288	-376898	-0.024	-87	-0.024	-87	
227	22.70	-112.231	-409531	-103.961	-379354	-0.024	-87	-0.024	-87	
228	22.80	-113.004	-412351	-104.613	-381732	-0.024	-88	-0.024	-88	
229	22.90	-113.803	-415266	-105.285	-384186	-0.024	-88	-0.024	-88	
230	23.00	-114.579	-418098	-105.937	-386565	-0.024	-89	-0.024	-89	
231	23.10	-115.381	-421027	-106.610	-389020	-0.024	-89	-0.024	-89	
232	23.20	-116.186	-423961	-107.282	-391473	-0.024	-89	-0.024	-89	
233	23.30	-116.967	-426813	-107.934	-393852	-0.025	-90	-0.025	-90	
234	23.40	-117.775	-429762	-108.607	-396307	-0.025	-90	-0.025	-90	
235	23.50	-117.493	-428732	-108.447	-395724	-0.025	-90	-0.025	-90	
236	23.60	-116.661	-425696	-107.754	-393194	-0.025	-91	-0.025	-91	
237	23.70	-115.856	-422757	-107.082	-390741	-0.025	-91	-0.025	-91	
238	23.80	-115.027	-419735	-106.388	-388210	-0.025	-92	-0.025	-92	
239	23.90	-114.226	-416810	-105.715	-385755	-0.025	-92	-0.025	-92	
240	24.00	-113.426	-413891	-105.043	-383302	-0.025	-92	-0.025	-92	
241	24.10	-112.603	-410889	-104.350	-380772	-0.025	-93	-0.025	-93	
242	24.20	-111.807	-407983	-103.677	-378317	-0.025	-93	-0.025	-93	
243	24.30	-111.013	-405085	-103.004	-375863	-0.025	-93	-0.025	-93	
244	24.40	-110.195	-402103	-102.311	-373333	-0.026	-94	-0.026	-94	
245	24.50	-109.405	-399218	-101.639	-370879	-0.026	-94	-0.026	-94	
246	24.60	-108.591	-396250	-100.945	-368350	-0.026	-95	-0.026	-95	
247	24.70	-107.804	-393377	-100.273	-365898	-0.026	-95	-0.026	-95	
248	24.80	-107.019	-390511	-99.601	-363445	-0.026	-95	-0.026	-95	
249	24.90	-106.211	-387563	-98.909	-360918	-0.026	-96	-0.026	-96	
250	25.00	-105.936	-386561	-98.750	-360337	-0.026	-96	-0.026	-96	
251	25.10	-106.696	-389333	-99.400	-362712	-0.027	-97	-0.027	-97	
252	25.20	-107.480	-392196	-100.072	-365164	-0.027	-97	-0.027	-97	
253	25.30	-108.267	-395068	-100.745	-367617	-0.027	-97	-0.027	-97	
254	25.40	-109.032	-397857	-101.396	-369994	-0.027	-98	-0.027	-98	
255	25.50	-109.822	-400739	-102.069	-372448	-0.027	-98	-0.027	-98	
256	25.60	-110.614	-403630	-102.741	-374902	-0.027	-98	-0.027	-98	
257	25.70	-111.383	-406438	-103.393	-377280	-0.027	-99	-0.027	-99	
258	25.80	-112.179	-409341	-104.066	-379736	-0.027	-99	-0.027	-99	
259	25.90	-112.951	-412160	-104.717	-382114	-0.027	-100	-0.027	-100	
260	26.00	-113.751	-415076	-105.390	-384568	-0.027	-100	-0.027	-100	
261	26.10	-114.552	-417999	-106.063	-387023	-0.027	-100	-0.027	-100	
262	26.20	-115.329	-420837	-106.715	-389402	-0.028	-101	-0.028	-101	
263	26.30	-116.134	-423772	-107.387	-391856	-0.028	-101	-0.028	-101	
264	26.40	-116.916	-426625	-108.039	-394235	-0.028	-102	-0.028	-102	
265	26.50	-117.522	-428838	-108.620	-396353	-0.028	-102	-0.028	-102	
266	26.60	-116.795	-426186	-108.014	-394144	-0.028	-102	-0.028	-102	
267	26.70	-115.964	-423154	-107.321	-391614	-0.028	-103	-0.028	-103	
268	26.80	-115.161	-420221	-106.648	-389160	-0.028	-103	-0.028	-103	
269	26.90	-114.358	-417294	-105.976	-386705	-0.028	-103	-0.028	-103	
270	27.00	-113.533	-414283	-105.282	-384175	-0.029	-104	-0.029	-104	
271	27.10	-112.735	-411369	-104.610	-381721	-0.029	-104	-0.029	-104	
272	27.20	-111.914	-408374	-103.916	-379190	-0.029	-105	-0.029	-105	
273	27.30	-111.119	-405473	-103.243	-376735	-0.029	-105	-0.029	-105	
274	27.40	-110.326	-402578	-102.571	-374281	-0.029	-105	-0.029	-105	
275	27.50	-109.510	-399603	-101.878	-371752	-0.029	-106	-0.029	-106	
276	27.60	-108.720	-396721	-101.205	-369298	-0.029	-106	-0.029	-106	
277	27.70	-107.909	-393759	-100.512	-366769	-0.029	-107	-0.029	-107	
278	27.80	-107.122	-390890	-99.840	-364317	-0.029	-107	-0.029	-107	
279	27.90	-106.338	-388029	-99.168	-361865	-0.029	-107	-0.029	-107	
280	28.00	-105.532	-385087	-98.476	-359338	-0.030	-108	-0.030	-108	
281	28.10	-105.884	-386369	-98.854	-360717	-0.030	-108	-0.030	-108	
282	28.20	-106.667	-389227	-99.526	-363169	-0.030	-108	-0.030	-108	
283	28.30	-107.428	-392004	-100.177	-365545	-0.030	-109	-0.030	-109	
284	28.40	-108.215	-394876	-100.849	-367998	-0.030	-109	-0.030	-109	
285	28.50	-108.979	-397665	-101.501	-370376	-0.030	-110	-0.030	-110	
286	28.60	-109.769	-400548	-102.173	-372830	-0.030	-110	-0.030	-110	
287	28.70	-110.562	-403440	-102.846	-375284	-0.030	-110	-0.030	-110	
288	28.80	-111.331	-406246	-103.498	-377663	-0.030	-111	-0.030	-111	
289	28.90	-112.127	-409150	-104.170	-380117	-0.030	-111	-0.030	-111	
290	29.00	-112.924	-412060	-104.843	-382572	-0.030	-111	-0.030	-111	
291	29.10	-113.698	-414885	-105.495	-384951	-0.031	-112	-0.031	-112	
292	29.20	-114.500	-417809	-106.167	-387405	-0.031	-112	-0.031	-112	
293	29.30	-115.278	-420648	-106.819	-389784	-0.031	-113	-0.031	-113	
294	29.40	-116.082	-423582	-107.492	-392239	-0.031	-113	-0.031	-113	
295	29.50	-116.888	-426526	-108.165	-394693	-0.031	-113	-0.031	-113	
296	29.60	-116.905	-426586	-108.254	-395018	-0.031	-114	-0.031	-114	
297	29.70	-116.098	-423643	-107.581	-392563	-0.031	-114	-0.031	-114	
298	29.80	-115.294	-420708	-106.908	-390108	-0.031	-114	-0.031	-114	
299	29.90	-114.467	-417689	-106.215	-387578	-0.032	-115	-0.032	-115	
300	30.00	-113.666	-414766	-105.542	-385124	-0.032	-115	-0.032	-115	
301	30.10	-112.842	-411762	-104.849	-382593	-0.032	-116	-0.032	-116	
302	30.20	-112.045	-408853	-104.176	-380139	-0.032	-116	-0.032	-116	
303	30.30	-111.249	-405949	-103.503	-377684	-0.032	-116	-0.032	-116	
304	30.40	-110.432	-402967	-102.810	-375154	-0.032	-117	-0.032	-117	
305	30.50	-109.640	-400076	-102.138	-372700	-0.032	-117	-0.032	-117	
306	30.60	-108.850	-397193	-101.465	-370245	-0.032	-117	-0.032	-117	
307	30.70	-108.038	-394230	-100.772	-367717	-0.032	-118	-0.032	-118	
308	30.80	-107.251	-391359	-100.100	-365264	-0.032	-118	-0.032	-118	
309	30.90	-106.443	-388409	-99.407	-362736	-0.033	-119	-0.033	-119	
310	31.00	-105.659	-385551	-98.735	-360285	-0.033	-119	-0.033	-119	
311	31.10	-105.073	-383410	-98.307	-358723	-0.033	-119	-0.033	-119	
312	31.20	-105.831	-386176	-98.958	-361098	-0.033	-120	-0.033	-120	
313	31.30	-106.614	-389035	-99.630	-363550	-0.033	-120	-0.033	-120	
314	31.40	-107.375	-391812	-100.281	-365927	-0.033	-121	-0.033	-121	
315	31.50	-108.162	-394684	-100.954	-368380	-0.033	-121	-0.033	-121	
316	31.60	-108.951	-397562	-101.626	-370833	-0.033	-121	-0.033	-121	
317	31.70	-109.717	-400357	-102.278	-373212	-0.033	-122	-0.033	-122	
318	31.80	-110.509	-403248	-102.950	-375665	-0.033	-122	-0.033	-122	
319	31.90	-111.303	-406145	-103.623	-378120	-0.033	-122	-0.033	-122	
320	32.00	-112.075	-408960	-104.275	-380500	-0.034	-123	-0.034	-123	
321	32.10	-112.872	-411869	-104.948	-382954	-0.034	-123	-0.034	-123	
322	32.20	-113.646	-414695	-105.600	-385334	-0.034	-124	-0.034	-124	
323	32.30	-114.448	-417620	-106.273	-387789	-0.034	-124	-0.034	-124	
324	32.40	-115.250	-420548	-106.945	-390243	-0.034	-124	-0.034	-124	
325	32.50	-116.030	-423394	-107.597	-392622	-0.034	-125	-0.034	-125	
326	32.60	-116.837	-426338	-108.270	-395077	-0.034	-125	-0.034	-125	
327	32.70	-116.207	-424041	-107.820	-393436	-0.035	-126	-0.035	-126	
328	32.80	-115.403	-421105	-107.148	-390982	-0.035	-126	-0.035	-126	
329	32.90	-114.600	-418174	-106.475	-388527	-0.035	-126	-0.035	-126	
330	33.00	-113.774	-415161	-105.782	-385997	-0.035	-127	-0.035	-127	
331	33.10	-112.975	-412244	-105.109	-383543	-0.035	-127	-0.035	-127	
332	33.20	-112.176	-409331	-104.436	-381088	-0.035	-127	-0.035	-127	
333	33.30	-111.357	-406340	-103.742	-378556	-0.035	-128	-0.035	-128	
334	33.40	-110.562	-403442	-103.070	-376102	-0.035	-128	-0.035	-128	
