Faktor:3643 Corr:46.13
Pos	Time_ms	SampleAX_Out	SampleAX_Out_raw	SampleBX_Out	SampleBX_Out_raw	Encoderzähler Encoder0	Encoderzähler Encoder0_raw	Encoderzähler Encoder1	Encoderzähler Encoder1_raw
38	3.80	89.455	325885	0.000	0	-0.013	-49	-0.013	-49	
39	3.90	88.706	323157	0.000	0	-0.014	-51	-0.014	-51	
40	4.00	87.980	320510	0.000	0	-0.014	-52	-0.014	-52	
41	4.10	87.254	317868	0.000	0	-0.015	-53	-0.015	-53	
42	4.20	86.530	315229	0.000	0	-0.015	-54	-0.015	-54	
43	4.30	85.786	312518	0.000	0	-0.015	-56	-0.015	-56	
44	4.40	85.065	309892	0.000	0	-0.016	-57	-0.016	-57	
45	4.50	84.346	307271	0.000	0	-0.016	-58	-0.016	-58	
46	4.60	83.628	304656	0.000	0	-0.016	-59	-0.016	-59	
47	4.70	82.890	301970	0.000	0	-0.017	-61	-0.017	-61	
48	4.80	82.176	299367	0.000	0	-0.017	-62	-0.017	-62	
49	4.90	81.464	296772	0.000	0	-0.017	-63	-0.017	-63	
50	5.00	80.732	294105	0.000	0	-0.018	-65	-0.018	-65	
51	5.10	80.023	291522	0.000	0	-0.018	-66	-0.018	-66	
52	5.20	79.315	288946	0.000	0	-0.018	-67	-0.018	-67	
53	5.30	78.610	286377	0.000	0	-0.019	-68	-0.019	-68	
54	5.40	77.885	283735	0.000	0	-0.019	-70	-0.019	-70	
55	5.50	77.183	281177	0.000	0	-0.019	-71	-0.019	-71	
56	5.60	76.483	278626	0.000	0	-0.020	-72	-0.020	-72	
57	5.70	75.783	276079	0.000	0	-0.020	-73	-0.020	-73	
58	5.80	75.065	273460	0.000	0	-0.021	-75	-0.021	-75	
59	5.90	74.368	270924	0.000	0	-0.021	-76	-0.021	-76	
60	6.00	73.673	268391	0.000	0	-0.021	-77	-0.021	-77	
61	6.10	72.958	265785	0.000	0	-0.022	-79	-0.022	-79	
62	6.20	72.265	263261	0.000	0	-0.022	-80	-0.022	-80	
63	6.30	71.573	260741	0.000	0	-0.022	-81	-0.022	-81	
64	6.40	70.882	258223	0.000	0	-0.023	-82	-0.023	-82	
65	6.50	70.171	255634	0.000	0	-0.023	-84	-0.023	-84	
66	6.60	69.482	253123	0.000	0	-0.023	-85	-0.023	-85	
67	6.70	68.794	250616	0.000	0	-0.024	-86	-0.024	-86	
68	6.80	68.086	248036	0.000	0	-0.024	-88	-0.024	-88	
69	6.90	67.399	245535	0.000	0	-0.024	-89	-0.024	-89	
70	7.00	66.713	243036	0.000	0	-0.025	-90	-0.025	-90	
71	7.10	66.007	240463	0.000	0	-0.025	-92	-0.025	-92	
72	7.20	65.323	237970	0.000	0	-0.026	-93	-0.026	-93	
73	7.30	64.639	235480	0.000	0	-0.026	-94	-0.026	-94	
74	7.40	63.956	232990	0.000	0	-0.026	-95	-0.026	-95	
75	7.50	63.252	230428	0.000	0	-0.027	-97	-0.027	-97	
76	7.60	62.570	227944	0.000	0	-0.027	-98	-0.027	-98	
77	7.70	61.889	225461	0.000	0	-0.027	-99	-0.027	-99	
78	7.80	61.187	222905	0.000	0	-0.028	-101	-0.028	-101	
79	7.90	60.507	220428	0.000	0	-0.028	-102	-0.028	-102	
80	8.00	59.827	217951	0.000	0	-0.028	-103	-0.028	-103	
81	8.10	59.148	215477	0.000	0	-0.029	-104	-0.029	-104	
82	8.20	58.449	212929	0.000	0	-0.029	-106	-0.029	-106	
83	8.30	57.771	210458	0.000	0	-0.029	-107	-0.029	-107	
84	8.40	57.093	207989	0.000	0	-0.030	-108	-0.030	-108	
85	8.50	56.395	205447	0.000	0	-0.030	-110	-0.030	-110	
86	8.60	55.718	202981	0.000	0	-0.030	-111	-0.030	-111	
87	8.70	55.042	200517	0.000	0	-0.031	-112	-0.031	-112	
88	8.80	54.366	198055	0.000	0	-0.031	-113	-0.031	-113	
89	8.90	53.670	195518	0.000	0	-0.032	-115	-0.032	-115	
90	9.00	52.995	193059	0.000	0	-0.032	-116	-0.032	-116	
91	9.10	52.320	190601	0.000	0	-0.032	-117	-0.032	-117	
92	9.20	51.646	188146	0.000	0	-0.032	-118	-0.032	-118	
93	9.30	50.951	185615	0.000	0	-0.033	-120	-0.033	-120	
94	9.40	50.278	183162	0.000	0	-0.033	-121	-0.033	-121	
95	9.50	49.605	180710	0.000	0	-0.033	-122	-0.033	-122	
96	9.60	48.932	178260	0.000	0	-0.034	-123	-0.034	-123	
97	9.70	48.239	175735	0.000	0	-0.034	-125	-0.034	-125	
98	9.80	47.567	173287	0.000	0	-0.035	-126	-0.035	-126	
99	9.90	46.895	170838	0.000	0	-0.035	-127	-0.035	-127	
100	10.00	46.223	168391	0.000	0	-0.035	-128	-0.035	-128	
101	10.10	45.531	165869	0.000	0	-0.036	-130	-0.036	-130	
102	10.20	44.859	163421	0.000	0	-0.036	-131	-0.036	-131	
103	10.30	44.187	160973	0.000	0	-0.036	-132	-0.036	-132	
104	10.40	43.515	158525	0.000	0	-0.037	-133	-0.037	-133	
105	10.50	42.822	156000	0.000	0	-0.037	-135	-0.037	-135	
106	10.60	42.149	153548	0.000	0	-0.037	-136	-0.037	-136	
107	10.70	41.476	151097	0.000	0	-0.038	-137	-0.038	-137	
108	10.80	40.802	148643	0.000	0	-0.038	-138	-0.038	-138	
109	10.90	40.107	146111	0.000	0	-0.038	-140	-0.038	-140	
110	11.00	39.433	143654	0.000	0	-0.039	-141	-0.039	-141	
111	11.10	38.758	141195	0.000	0	-0.039	-142	-0.039	-142	
112	11.20	38.082	138734	0.000	0	-0.039	-143	-0.039	-143	
113	11.30	37.386	136196	0.000	0	-0.040	-145	-0.040	-145	
114	11.40	36.710	133733	0.000	0	-0.040	-146	-0.040	-146	
115	11.50	36.033	131268	0.000	0	-0.040	-147	-0.040	-147	
116	11.60	35.335	128726	0.000	0	-0.041	-149	-0.041	-149	
117	11.70	34.658	126259	0.000	0	-0.041	-150	-0.041	-150	
118	11.80	33.980	123790	0.000	0	-0.041	-151	-0.041	-151	
119	11.90	33.302	121319	0.000	0	-0.042	-152	-0.042	-152	
120	12.00	32.603	118771	0.000	0	-0.042	-154	-0.042	-154	
121	12.10	31.923	116297	0.000	0	-0.043	-155	-0.043	-155	
122	12.20	31.244	113821	0.000	0	-0.043	-156	-0.043	-156	
123	12.30	30.543	111267	0.000	0	-0.043	-158	-0.043	-158	
124	12.40	29.862	108788	0.000	0	-0.044	-159	-0.044	-159	
125	12.50	29.181	106307	0.000	0	-0.044	-160	-0.044	-160	
126	12.60	28.479	103749	0.000	0	-0.044	-162	-0.044	-162	
127	12.70	27.797	101265	0.000	0	-0.045	-163	-0.045	-163	
128	12.80	27.115	98780	0.000	0	-0.045	-164	-0.045	-164	
129	12.90	26.433	96294	0.000	0	-0.045	-165	-0.045	-165	
130	13.00	25.729	93730	0.000	0	-0.046	-167	-0.046	-167	
131	13.10	25.045	91239	0.000	0	-0.046	-168	-0.046	-168	
132	13.20	24.362	88749	0.000	0	-0.046	-169	-0.046	-169	
133	13.30	23.656	86179	0.000	0	-0.047	-171	-0.047	-171	
134	13.40	22.971	83683	0.000	0	-0.047	-172	-0.047	-172	
135	13.50	22.285	81185	0.000	0	-0.047	-173	-0.047	-173	
136	13.60	21.578	78608	0.000	0	-0.048	-175	-0.048	-175	
137	13.70	20.891	76106	0.000	0	-0.048	-176	-0.048	-176	
138	13.80	20.203	73600	0.000	0	-0.049	-177	-0.049	-177	
139	13.90	19.494	71015	0.000	0	-0.049	-179	-0.049	-179	
140	14.00	18.805	68506	0.000	0	-0.049	-180	-0.049	-180	
141	14.10	18.115	65993	0.000	0	-0.050	-181	-0.050	-181	
142	14.20	17.424	63477	0.000	0	-0.050	-182	-0.050	-182	
143	14.30	16.712	60883	0.000	0	-0.051	-184	-0.051	-184	
144	14.40	16.020	58361	0.000	0	-0.051	-185	-0.051	-185	
145	14.50	15.327	55838	0.000	0	-0.051	-186	-0.051	-186	
146	14.60	14.612	53233	0.000	0	-0.052	-188	-0.052	-188	
147	14.70	13.918	50702	0.000	0	-0.052	-189	-0.052	-189	
148	14.80	13.222	48166	0.000	0	-0.052	-190	-0.052	-190	
149	14.90	12.524	45626	0.000	0	-0.052	-191	-0.052	-191	
150	15.00	11.805	43005	0.000	0	-0.053	-193	-0.053	-193	
151	15.10	11.105	40456	0.000	0	-0.053	-194	-0.053	-194	
152	15.20	10.404	37903	0.000	0	-0.054	-195	-0.054	-195	
153	15.30	9.702	35346	0.000	0	-0.054	-196	-0.054	-196	
154	15.40	8.977	32705	0.000	0	-0.054	-198	-0.054	-198	
155	15.50	8.273	30139	0.000	0	-0.055	-199	-0.055	-199	
156	15.60	7.568	27569	0.000	0	-0.055	-200	-0.055	-200	
157	15.70	6.839	24914	0.000	0	-0.055	-202	-0.055	-202	
158	15.80	6.131	22335	0.000	0	-0.056	-203	-0.056	-203	
159	15.90	5.422	19753	0.000	0	-0.056	-204	-0.056	-204	
160	16.00	4.712	17164	0.000	0	-0.056	-205	-0.056	-205	
161	16.10	3.979	14494	0.000	0	-0.057	-207	-0.057	-207	
162	16.20	3.266	11898	0.000	0	-0.057	-208	-0.057	-208	
163	16.30	2.552	9298	0.000	0	-0.057	-209	-0.057	-209	
164	16.40	1.837	6693	0.000	0	-0.058	-210	-0.058	-210	
165	16.50	1.100	4006	0.000	0	-0.058	-212	-0.058	-212	
166	16.60	0.382	1392	0.000	0	-0.058	-213	-0.058	-213	
167	16.70	-0.337	-1227	0.000	0	-0.059	-214	-0.059	-214	
168	16.80	-1.057	-3850	0.000	0	-0.059	-215	-0.059	-215	
169	16.90	-1.801	-6560	0.000	0	-0.060	-217	-0.060	-217	
170	17.00	-2.524	-9196	0.000	0	-0.060	-218	-0.060	-218	
171	17.10	-3.250	-11838	0.000	0	-0.060	-219	-0.060	-219	
172	17.20	-3.999	-14568	0.000	0	-0.061	-221	-0.061	-221	
173	17.30	-4.729	-17226	0.000	0	-0.061	-222	-0.061	-222	
174	17.40	-5.460	-19892	0.000	0	-0.061	-223	-0.061	-223	
175	17.50	-6.195	-22567	0.000	0	-0.061	-224	-0.061	-224	
176	17.60	-6.954	-25333	0.000	0	-0.062	-226	-0.062	-226	
177	17.70	-7.694	-28028	0.000	0	-0.062	-227	-0.062	-227	
178	17.80	-8.436	-30731	0.000	0	-0.063	-228	-0.063	-228	
179	17.90	-9.203	-33526	0.000	0	-0.063	-230	-0.063	-230	
180	18.00	-9.951	-36252	0.000	0	-0.063	-231	-0.063	-231	
181	18.10	-10.701	-38984	0.000	0	-0.064	-232	-0.064	-232	
182	18.20	-11.439	-41671	0.000	0	-0.064	-233	-0.064	-233	
183	18.30	-12.194	-44421	0.000	0	-0.065	-235	-0.065	-235	
184	18.40	-12.926	-47088	0.000	0	-0.065	-236	-0.065	-236	
185	18.50	-13.658	-49756	0.000	0	-0.065	-237	-0.065	-237	
186	18.60	-14.413	-52507	0.000	0	-0.066	-239	-0.066	-239	
187	18.70	-15.146	-55176	0.000	0	-0.066	-240	-0.066	-240	
188	18.80	-15.878	-57845	0.000	0	-0.066	-241	-0.066	-241	
189	18.90	-16.634	-60598	0.000	0	-0.067	-243	-0.067	-243	
190	19.00	-17.368	-63270	0.000	0	-0.067	-244	-0.067	-244	
191	19.10	-18.101	-65941	0.000	0	-0.067	-245	-0.067	-245	
192	19.20	-18.857	-68696	0.000	0	-0.068	-247	-0.068	-247	
193	19.30	-19.590	-71368	0.000	0	-0.068	-248	-0.068	-248	
194	19.40	-20.324	-74042	0.000	0	-0.068	-249	-0.068	-249	
195	19.50	-19.713	-71814	0.000	0	-0.069	-250	-0.069	-250	
196	19.60	-18.852	-68678	0.000	0	-0.069	-252	-0.069	-252	
197	19.70	-17.970	-65463	0.000	0	-0.069	-253	-0.069	-253	
198	19.80	-17.087	-62247	0.000	0	-0.070	-254	-0.070	-254	
199	19.90	-16.227	-59114	0.000	0	-0.070	-256	-0.070	-256	
200	20.00	-15.344	-55900	0.000	0	-0.071	-257	-0.071	-257	
201	20.10	-14.463	-52689	0.000	0	-0.071	-258	-0.071	-258	
202	20.20	-13.604	-49558	0.000	0	-0.071	-260	-0.071	-260	
203	20.30	-12.722	-46347	0.000	0	-0.072	-261	-0.072	-261	
204	20.40	-11.839	-43129	0.000	0	-0.072	-262	-0.072	-262	
205	20.50	-10.954	-39906	0.000	0	-0.072	-264	-0.072	-264	
206	20.60	-10.051	-36615	0.000	0	-0.073	-265	-0.073	-265	
207	20.70	-9.152	-33340	0.000	0	-0.073	-266	-0.073	-266	
208	20.80	-8.280	-30165	0.000	0	-0.074	-268	-0.074	-268	
209	20.90	-7.390	-26922	0.000	0	-0.074	-269	-0.074	-269	
210	21.00	-6.505	-23696	0.000	0	-0.074	-270	-0.074	-270	
211	21.10	-5.622	-20481	0.000	0	-0.074	-271	-0.074	-271	
212	21.20	-4.766	-17362	0.000	0	-0.075	-273	-0.075	-273	
213	21.30	-3.890	-14173	0.000	0	-0.075	-274	-0.075	-274	
214	21.40	-3.018	-10996	0.000	0	-0.075	-275	-0.075	-275	
215	21.50	-2.170	-7907	0.000	0	-0.076	-277	-0.076	-277	
216	21.60	-1.303	-4746	0.000	0	-0.076	-278	-0.076	-278	
217	21.70	-0.438	-1595	0.000	0	-0.077	-279	-0.077	-279	
218	21.80	0.426	1551	0.000	0	-0.077	-280	-0.077	-280	
219	21.90	1.265	4609	0.000	0	-0.077	-282	-0.077	-282	
220	22.00	2.125	7741	0.000	0	-0.078	-283	-0.078	-283	
221	22.10	2.982	10865	0.000	0	-0.078	-284	-0.078	-284	
222	22.20	3.839	13984	0.000	0	-0.078	-285	-0.078	-285	
223	22.30	4.671	17017	0.000	0	-0.079	-287	-0.079	-287	
224	22.40	5.524	20124	0.000	0	-0.079	-288	-0.079	-288	
225	22.50	6.374	23221	0.000	0	-0.079	-289	-0.079	-289	
226	22.60	7.223	26312	0.000	0	-0.080	-290	-0.080	-290	
227	22.70	8.047	29317	0.000	0	-0.080	-292	-0.080	-292	
228	22.80	8.892	32394	0.000	0	-0.080	-293	-0.080	-293	
229	22.90	9.735	35464	0.000	0	-0.081	-294	-0.081	-294	
230	23.00	10.554	38448	0.000	0	-0.081	-296	-0.081	-296	
231	23.10	11.393	41504	0.000	0	-0.082	-297	-0.082	-297	
232	23.20	12.230	44553	0.000	0	-0.082	-298	-0.082	-298	
233	23.30	13.065	47596	0.000	0	-0.082	-299	-0.082	-299	
234	23.40	13.878	50556	0.000	0	-0.083	-301	-0.083	-301	
235	23.50	14.710	53589	0.000	0	-0.083	-302	-0.083	-302	
236	23.60	15.541	56617	0.000	0	-0.083	-303	-0.083	-303	
237	23.70	16.371	59641	0.000	0	-0.083	-304	-0.083	-304	
238	23.80	17.179	62583	0.000	0	-0.084	-306	-0.084	-306	
239	23.90	18.007	65598	0.000	0	-0.084	-307	-0.084	-307	
240	24.00	18.833	68610	0.000	0	-0.085	-308	-0.085	-308	
241	24.10	19.638	71541	0.000	0	-0.085	-310	-0.085	-310	
242	24.20	20.463	74545	0.000	0	-0.085	-311	-0.085	-311	
243	24.30	21.286	77545	0.000	0	-0.086	-312	-0.086	-312	
244	24.40	22.109	80543	0.000	0	-0.086	-313	-0.086	-313	
245	24.50	22.910	83460	0.000	0	-0.086	-315	-0.086	-315	
246	24.60	23.732	86454	0.000	0	-0.087	-316	-0.087	-316	
247	24.70	24.553	89447	0.000	0	-0.087	-317	-0.087	-317	
248	24.80	25.353	92361	0.000	0	-0.088	-319	-0.088	-319	
249	24.90	26.174	95351	0.000	0	-0.088	-320	-0.088	-320	
250	25.00	26.993	98337	0.000	0	-0.088	-321	-0.088	-321	
251	25.10	27.792	101245	0.000	0	-0.089	-323	-0.089	-323	
252	25.20	28.610	104226	0.000	0	-0.089	-324	-0.089	-324	
253	25.30	29.428	107205	0.000	0	-0.089	-325	-0.089	-325	
254	25.40	30.224	110105	0.000	0	-0.090	-327	-0.090	-327	
255	25.50	31.040	113079	0.000	0	-0.090	-328	-0.090	-328	
256	25.60	31.856	116051	0.000	0	-0.090	-329	-0.090	-329	
257	25.70	32.671	119022	0.000	0	-0.091	-330	-0.091	-330	
258	25.80	33.465	121914	0.000	0	-0.091	-332	-0.091	-332	
259	25.90	34.279	124880	0.000	0	-0.091	-333	-0.091	-333	
260	26.00	35.093	127844	0.000	0	-0.092	-334	-0.092	-334	
261	26.10	35.885	130729	0.000	0	-0.092	-336	-0.092	-336	
262	26.20	36.697	133688	0.000	0	-0.093	-337	-0.093	-337	
263	26.30	37.509	136644	0.000	0	-0.093	-338	-0.093	-338	
264	26.40	38.299	139523	0.000	0	-0.093	-340	-0.093	-340	
265	26.50	39.109	142475	0.000	0	-0.094	-341	-0.094	-341	
266	26.60	39.920	145427	0.000	0	-0.094	-342	-0.094	-342	
267	26.70	40.708	148301	0.000	0	-0.094	-344	-0.094	-344	
268	26.80	41.518	151250	0.000	0	-0.095	-345	-0.095	-345	
269	26.90	42.328	154201	0.000	0	-0.095	-346	-0.095	-346	
270	27.00	43.138	157150	0.000	0	-0.095	-347	-0.095	-347	
271	27.10	43.927	160025	0.000	0	-0.096	-349	-0.096	-349	
272	27.20	44.737	162978	0.000	0	-0.096	-350	-0.096	-350	
273	27.30	45.549	165934	0.000	0	-0.096	-351	-0.096	-351	
274	27.40	46.360	168891	0.000	0	-0.097	-352	-0.097	-352	
275	27.50	47.153	171777	0.000	0	-0.097	-354	-0.097	-354	
276	27.60	47.966	174739	0.000	0	-0.097	-355	-0.097	-355	
277	27.70	48.780	177706	0.000	0	-0.098	-356	-0.098	-356	
278	27.80	49.574	180598	0.000	0	-0.098	-358	-0.098	-358	
279	27.90	50.389	183568	0.000	0	-0.099	-359	-0.099	-359	
280	28.00	51.206	186542	0.000	0	-0.099	-360	-0.099	-360	
281	28.10	52.023	189518	0.000	0	-0.099	-361	-0.099	-361	
282	28.20	52.820	192422	0.000	0	-0.100	-363	-0.100	-363	
283	28.30	53.638	195404	0.000	0	-0.100	-364	-0.100	-364	
284	28.40	54.458	198392	0.000	0	-0.100	-365	-0.100	-365	
285	28.50	55.279	201383	0.000	0	-0.100	-366	-0.100	-366	
286	28.60	56.080	204301	0.000	0	-0.101	-368	-0.101	-368	
287	28.70	56.903	207299	0.000	0	-0.101	-369	-0.101	-369	
288	28.80	57.728	210302	0.000	0	-0.102	-370	-0.102	-370	
289	28.90	58.553	213308	0.000	0	-0.102	-371	-0.102	-371	
290	29.00	59.358	216241	0.000	0	-0.102	-373	-0.102	-373	
291	29.10	60.185	219255	0.000	0	-0.103	-374	-0.103	-374	
292	29.20	61.014	222273	0.000	0	-0.103	-375	-0.103	-375	
293	29.30	61.844	225296	0.000	0	-0.103	-376	-0.103	-376	
294	29.40	62.674	228323	0.000	0	-0.103	-377	-0.103	-377	
295	29.50	63.486	231278	0.000	0	-0.104	-379	-0.104	-379	
296	29.60	64.319	234315	0.000	0	-0.104	-380	-0.104	-380	
297	29.70	65.154	237357	0.000	0	-0.105	-381	-0.105	-381	
298	29.80	65.991	240404	0.000	0	-0.105	-382	-0.105	-382	
299	29.90	66.808	243381	0.000	0	-0.105	-384	-0.105	-384	
300	30.00	67.648	246441	0.000	0	-0.106	-385	-0.106	-385	
301	30.10	68.489	249506	0.000	0	-0.106	-386	-0.106	-386	
302	30.20	69.333	252580	0.000	0	-0.106	-387	-0.106	-387	
303	30.30	70.158	255584	0.000	0	-0.107	-389	-0.107	-389	
304	30.40	71.006	258675	0.000	0	-0.107	-390	-0.107	-390	
305	30.50	71.856	261772	0.000	0	-0.107	-391	-0.107	-391	
306	30.60	72.710	264882	0.000	0	-0.108	-392	-0.108	-392	
307	30.70	73.544	267922	0.000	0	-0.108	-394	-0.108	-394	
308	30.80	74.403	271051	0.000	0	-0.108	-395	-0.108	-395	
309	30.90	75.265	274190	0.000	0	-0.109	-396	-0.109	-396	
310	31.00	76.108	277262	0.000	0	-0.109	-398	-0.109	-398	
311	31.10	76.976	280424	0.000	0	-0.110	-399	-0.110	-399	
312	31.20	77.846	283593	0.000	0	-0.110	-400	-0.110	-400	
313	31.30	78.719	286772	0.000	0	-0.110	-401	-0.110	-401	
314	31.40	79.572	289881	0.000	0	-0.111	-403	-0.111	-403	
315	31.50	80.450	293078	0.000	0	-0.111	-404	-0.111	-404	
316	31.60	81.329	296283	0.000	0	-0.111	-405	-0.111	-405	
317	31.70	82.212	299498	0.000	0	-0.111	-406	-0.111	-406	
318	31.80	83.075	302642	0.000	0	-0.112	-408	-0.112	-408	
319	31.90	83.963	305876	0.000	0	-0.112	-409	-0.112	-409	
320	32.00	84.853	309119	0.000	0	-0.113	-410	-0.113	-410	
321	32.10	85.724	312294	0.000	0	-0.113	-412	-0.113	-412	
322	32.20	86.621	315561	0.000	0	-0.113	-413	-0.113	-413	
323	32.30	87.521	318838	0.000	0	-0.114	-414	-0.114	-414	
324	32.40	88.402	322048	0.000	0	-0.114	-416	-0.114	-416	
325	32.50	89.308	325350	0.000	0	-0.114	-417	-0.114	-417	
326	32.60	90.219	328666	0.000	0	-0.115	-418	-0.115	-418	
327	32.70	91.133	331997	0.000	0	-0.115	-419	-0.115	-419	
328	32.80	92.029	335260	0.000	0	-0.116	-421	-0.116	-421	
329	32.90	92.950	338618	0.000	0	-0.116	-422	-0.116	-422	
330	33.00	93.877	341993	0.000	0	-0.116	-423	-0.116	-423	
331	33.10	94.785	345301	0.000	0	-0.117	-425	-0.117	-425	
332	33.20	95.720	348708	0.000	0	-0.117	-426	-0.117	-426	
333	33.30	96.660	352132	0.000	0	-0.117	-427	-0.117	-427	
334	33.40	97.604	355571	0.000	0	-0.117	-428	-0.117	-428	
335	33.50	98.531	358947	0.000	0	-0.118	-430	-0.118	-430	
336	33.60	99.485	362423	0.000	0	-0.118	-431	-0.118	-431	
337	33.70	100.445	365920	0.000	0	-0.119	-432	-0.119	-432	
338	33.80	101.409	369433	0.000	0	-0.119	-433	-0.119	-433	
339	33.90	102.356	372883	0.000	0	-0.119	-435	-0.119	-435	
340	34.00	103.331	376435	0.000	0	-0.120	-436	-0.120	-436	
341	34.10	104.312	380008	0.000	0	-0.120	-437	-0.120	-437	
342	34.20	105.275	383517	0.000	0	-0.121	-439	-0.121	-439	
343	34.30	106.267	387132	0.000	0	-0.121	-440	-0.121	-440	
344	34.40	107.267	390773	0.000	0	-0.121	-441	-0.121	-441	
345	34.50	108.272	394434	0.000	0	-0.121	-442	-0.121	-442	
346	34.60	107.525	391714	0.000	0	-0.122	-444	-0.122	-444	
347	34.70	106.726	388804	0.000	0	-0.122	-445	-0.122	-445	
348	34.80	105.930	385902	0.000	0	-0.122	-446	-0.122	-446	
349	34.90	105.135	383005	0.000	0	-0.123	-447	-0.123	-447	
350	35.00	104.341	380115	0.000	0	-0.123	-448	-0.123	-448	
351	35.10	103.526	377147	0.000	0	-0.124	-450	-0.124	-450	
352	35.20	102.737	374271	0.000	0	-0.124	-451	-0.124	-451	
353	35.30	101.949	371399	0.000	0	-0.124	-452	-0.124	-452	
354	35.40	101.163	368537	0.000	0	-0.124	-453	-0.124	-453	
355	35.50	100.355	365594	0.000	0	-0.125	-455	-0.125	-455	
356	35.60	99.573	362743	0.000	0	-0.125	-456	-0.125	-456	
357	35.70	98.792	359899	0.000	0	-0.125	-457	-0.125	-457	
358	35.80	98.012	357059	0.000	0	-0.126	-458	-0.126	-458	
359	35.90	97.211	354141	0.000	0	-0.126	-460	-0.126	-460	
360	36.00	96.436	351315	0.000	0	-0.127	-461	-0.127	-461	
361	36.10	95.996	349713	0.000	0	-0.127	-462	-0.127	-462	
362	36.20	96.725	352369	0.000	0	-0.127	-463	-0.127	-463	
363	36.30	97.433	354947	0.000	0	-0.128	-465	-0.128	-465	
364	36.40	98.164	357612	0.000	0	-0.128	-466	-0.128	-466	
365	36.50	98.898	360284	0.000	0	-0.128	-467	-0.128	-467	
366	36.60	99.632	362960	0.000	0	-0.128	-468	-0.128	-468	
367	36.70	100.345	365557	0.000	0	-0.129	-470	-0.129	-470	
368	36.80	101.083	368245	0.000	0	-0.129	-471	-0.129	-471	
369	36.90	101.822	370936	0.000	0	-0.130	-472	-0.130	-472	
370	37.00	102.539	373551	0.000	0	-0.130	-474	-0.130	-474	
371	37.10	103.282	376256	0.000	0	-0.130	-475	-0.130	-475	
372	37.20	104.026	378965	0.000	0	-0.131	-476	-0.131	-476	
373	37.30	104.771	381681	0.000	0	-0.131	-477	-0.131	-477	
374	37.40	105.494	384314	0.000	0	-0.131	-479	-0.131	-479	
375	37.50	106.243	387043	0.000	0	-0.132	-480	-0.132	-480	
376	37.60	106.993	389775	0.000	0	-0.132	-481	-0.132	-481	
377	37.70	106.983	389738	0.000	0	-0.133	-483	-0.133	-483	
378	37.80	106.185	386832	0.000	0	-0.133	-484	-0.133	-484	
